Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;�g/m�;2024-10-04T22:00:00+01:00;2024-10-04T23:00:00+01:00;7.131;22.479;14.943;14.717;11.552;16.922;14.756;13.99;7.091;6.692;9.474;15.06;12.728;6.811;6.926;10.043;15.001;15.119;14.913;29.123;14.1;1.917;3.736;14.482;6.846
PM2.5;uur;�g/m�;2024-10-04T23:00:00+01:00;2024-10-05T00:00:00+01:00;4.773;9.386;8.388;14.335;17.912;13.953;10.229;10.53;8.798;5.007;8.235;17.785;13.561;2.232;10.954;9.778;12.943;12.973;16.805;8.739;9.807;3.931;2.565;15.119;6.921
PM2.5;uur;�g/m�;2024-10-05T00:00:00+01:00;2024-10-05T01:00:00+01:00;8.396;16.599;13.159;8.557;12.992;23.086;14.678;19.3;10.817;5.688;8.57;17.853;14.384;10.278;8.769;14.482;16.452;14.188;9.141;8.153;13.512;14.374;0.77;15.041;1.975
PM2.5;uur;�g/m�;2024-10-05T01:00:00+01:00;2024-10-05T02:00:00+01:00;5;2.446;11.493;8.379;12.257;16.687;12.277;14.63;14.845;7.941;6.386;19.235;6.702;6.168;8.344;8.71;14.756;10.346;9.415;14.364;12.414;7.213;1.972;15.305;11.042
PM2.5;uur;�g/m�;2024-10-05T02:00:00+01:00;2024-10-05T03:00:00+01:00;9.121;8.043;8.808;17.216;13.825;14.835;13.188;11.15;18.461;10.572;5.353;17.03;18.667;1.318;7.785;9.474;15.354;9.876;9.641;3.964;14.786;8.449;1.891;13.767;7.124
PM2.5;uur;�g/m�;2024-10-05T03:00:00+01:00;2024-10-05T04:00:00+01:00;10.043;8.513;8.68;5.299;13.179;20.274;11.003;9.728;7.794;10.444;9.337;14.717;11.228;4.502;14.159;12.404;15.501;6.742;10.376;10.278;12.257;12.571;-0.041;10.817;7.518
PM2.5;uur;�g/m�;2024-10-05T04:00:00+01:00;2024-10-05T05:00:00+01:00;5.398;4.754;7.385;10.062;15.854;18.51;8.595;12.37;14.139;14.619;8.896;14.658;13.267;0.596;10.16;13.326;13.041;7.233;9.347;15.315;20.823;8.669;0.218;14.051;4.544
PM2.5;uur;�g/m�;2024-10-05T05:00:00+01:00;2024-10-05T06:00:00+01:00;10.591;8.406;6.768;11.424;13.13;19.725;10.062;9.281;14.139;10.454;7.522;20.587;13.786;1.172;7.649;12.316;15.697;5.344;8.451;20.372;10.895;10.778;0.262;7.814;2.921
PM2.5;uur;�g/m�;2024-10-05T06:00:00+01:00;2024-10-05T07:00:00+01:00;8.788;9.866;9.484;10.337;15.589;20.519;9.778;12.91;19.823;14.698;7.427;19.235;16.981;2.003;11.473;8.35;13.335;6.211;7.606;14.266;18.441;10.925;2.916;10.827;3.316
PM2.5;uur;�g/m�;2024-10-05T07:00:00+01:00;2024-10-05T08:00:00+01:00;10.846;4.818;11.973;11.483;19.95;20.45;18.716;16.01;18.667;19.607;6.803;27.83;23.282;2.345;6.887;16.079;17.353;11.346;9.484;13.855;19.411;6.879;4.961;14.649;4.217
PM2.5;uur;�g/m�;2024-10-05T08:00:00+01:00;2024-10-05T09:00:00+01:00;16.56;18.343;15.354;18.882;20.715;20.578;16.834;16.49;14.541;15.629;9.406;26.85;20.744;12.934;7.318;12.669;18.784;12.012;17.255;16.315;21.381;6.582;5.933;16.511;11.277
PM2.5;uur;�g/m�;2024-10-05T09:00:00+01:00;2024-10-05T10:00:00+01:00;14.727;7.108;9.905;24.449;22.224;26.085;19.029;20.39;24.164;16.021;14.443;26.291;21.773;6.986;10.925;8.049;10.905;19.078;12.532;15.08;13.59;2.341;6.15;17.824;9.964
PM2.5;uur;�g/m�;2024-10-05T10:00:00+01:00;2024-10-05T11:00:00+01:00;14.423;6.047;11.13;21.646;17.148;17.863;11.611;17.82;10.386;11.758;10.415;15.041;20.891;8.122;8.601;5.671;9.278;23.273;;4.276;11.709;-0.029;5.129;6.747;5.53
PM2.5;uur;�g/m�;2024-10-05T11:00:00+01:00;2024-10-05T12:00:00+01:00;6.449;4.528;8.664;16.07;8.433;11.728;6.874;12.86;7.71;6.648;14.992;8.675;15.433;5.487;12.189;10.768;4.186;19.725;7.5;3.117;6.085;-0.145;4.441;3.806;4.572
PM2.5;uur;�g/m�;2024-10-05T12:00:00+01:00;2024-10-05T13:00:00+01:00;3.613;2.613;14.345;23.233;4.646;8.334;3.647;13.06;5.303;4.957;11.473;9.67;6.921;5.098;7.252;9.964;3.99;79.231;3.358;5.193;2.298;-1.53;3.917;6.383;4.383
PM2.5;uur;�g/m�;2024-10-05T13:00:00+01:00;2024-10-05T14:00:00+01:00;5.753;-0.54;13.561;14.345;3.638;5.388;3.902;8.93;2.46;8.211;8.228;5.953;5.143;13.051;1.658;9.131;5.263;33.112;5.052;9.043;1.823;-0.58;0.987;3.728;3.873
PM2.5;uur;�g/m�;2024-10-05T14:00:00+01:00;2024-10-05T15:00:00+01:00;4.706;-1.576;6.571;8.896;4.217;6.137;4.107;10.11;3.409;6.292;4.89;14.776;5.618;9.455;-0.036;11.326;7.231;13.355;3.585;4.547;5.429;0.804;-3.007;4.445;1.983
PM2.5;uur;�g/m�;2024-10-05T15:00:00+01:00;2024-10-05T16:00:00+01:00;2.796;1.937;9.886;3.535;3.555;6.911;3.453;9.241;3.382;9.905;3.398;5.842;8.115;5.435;1.026;10.66;5.625;9.719;5.436;2.018;10.317;1.456;-2.804;5.636;4.034
PM2.5;uur;�g/m�;2024-10-05T16:00:00+01:00;2024-10-05T17:00:00+01:00;3.905;3.808;6.501;-0.557;3.954;7.16;3.768;17.17;3.687;7.019;4.091;10.307;9.474;3.444;2.176;8.047;10.101;8.529;7.419;13.982;6.65;2.082;0.918;4.418;3.07
PM2.5;uur;�g/m�;2024-10-05T17:00:00+01:00;2024-10-05T18:00:00+01:00;2.441;3.407;2.301;0.841;2.754;8.548;3.855;15.59;10.082;8.955;1.683;7.042;12.042;2.905;2.711;5.035;7.112;3.622;8.135;5.272;4.029;2.958;1.897;5.467;2.344
PM2.5;uur;�g/m�;2024-10-05T18:00:00+01:00;2024-10-05T19:00:00+01:00;4.103;8.066;4.177;;9.396;9.915;2.586;35.36;10.983;8.467;-0.769;16.236;11.346;-4.435;7.588;2.993;8.693;3.22;12.218;4.389;6.179;4.751;3.178;5.156;4.454
PM2.5;uur;�g/m�;2024-10-05T19:00:00+01:00;2024-10-05T20:00:00+01:00;10.621;7.919;8.022;;10.68;13.522;4.837;23.48;13.335;10.425;1.489;18.961;14.649;;5.095;2.779;14.825;9.288;6.509;9.729;6.686;7.196;6.011;7.519;7.224
PM2.5;uur;�g/m�;2024-10-05T20:00:00+01:00;2024-10-05T21:00:00+01:00;7.449;7.787;8.502;4.045;13.169;15.962;7.211;16.86;10.974;14.453;3.617;17.099;12.022;3.629;11.669;3.977;19.98;7.008;7.912;13.953;10.493;8.205;5.852;8.759;3.451
PM2.5;uur;�g/m�;2024-10-05T21:00:00+01:00;2024-10-05T22:00:00+01:00;7.959;7.957;7.469;17.001;12.934;17.834;6.945;17.3;9.366;16.961;2.123;12.15;17.01;7.209;7.368;5.01;16.334;12.561;5.412;3.641;13.365;13.394;4.311;9.151;2.248
PM2.5;uur;�g/m�;2024-10-05T22:00:00+01:00;2024-10-05T23:00:00+01:00;8.166;5.551;3.359;8.671;16.56;19.068;9.945;14.68;11.679;17.569;12.816;16.148;18.794;5.852;9.445;15.227;13.404;10.846;6.033;15.178;7.649;12.11;4.695;7.351;15.423
PM2.5;uur;�g/m�;2024-10-05T23:00:00+01:00;2024-10-06T00:00:00+01:00;11.248;8.455;2.328;15.599;17.04;16.226;12.218;15.83;18.716;16.501;14.208;18.872;24.38;8.896;11.072;13.698;15.354;14.276;7.365;-0.502;8.382;8.345;5.689;5.476;19.402
PM2.5;uur;�g/m�;2024-10-06T00:00:00+01:00;2024-10-06T01:00:00+01:00;9.366;4.269;3.991;11.101;15.325;15.335;12.336;15.52;14.315;16.599;9.954;13.012;23.38;7.763;7.637;12.973;17.295;14.09;6.565;4.735;6.304;20.244;6.56;8.955;0.419
PM2.5;uur;�g/m�;2024-10-06T01:00:00+01:00;2024-10-06T02:00:00+01:00;7.855;6.518;0.663;5.874;10.621;16.785;10.444;14.14;13.081;9.386;9.602;18.137;16.599;7.278;5.301;10.484;13.12;11.434;5.193;3.82;6.259;-1.605;8.571;7.202;3.036
PM2.5;uur;�g/m�;2024-10-06T02:00:00+01:00;2024-10-06T03:00:00+01:00;3.867;3.645;5.81;6.609;16.354;17.54;10.013;15.22;23.067;12.816;11.003;16.511;17.304;4.488;5.486;6.977;12.306;10.327;8.493;2.969;12.218;10.621;8.69;4.856;
PM2.5;uur;�g/m�;2024-10-06T03:00:00+01:00;2024-10-06T04:00:00+01:00;1.998;4.943;6.775;7.145;8.023;15.374;8.574;13.21;16.56;11.503;8.072;11.483;17.657;4.743;9.259;9.298;11.983;14.404;7.514;4.383;8.627;5.225;6.579;9.347;2.617
PM2.5;uur;�g/m�;2024-10-06T04:00:00+01:00;2024-10-06T05:00:00+01:00;1.782;4.183;10.503;7.063;10.65;13.149;9.406;13.3;10.523;10.807;8.62;15.109;14.198;8.428;5.016;8.205;11.679;11.758;8.54;4.117;8.7;-0.411;6.47;8.015;15.452
PM2.5;uur;�g/m�;2024-10-06T05:00:00+01:00;2024-10-06T06:00:00+01:00;7.284;3.031;7.435;4.168;7.541;10.268;6.284;14.53;14.903;9.396;14.09;13.286;15.521;11.052;8.009;7.534;12.973;11.062;6.078;2.986;8.41;3.727;5.663;6.458;-0.738
PM2.5;uur;�g/m�;2024-10-06T06:00:00+01:00;2024-10-06T07:00:00+01:00;8.079;3.714;5.741;4.101;6.876;10.699;7.101;13.38;12.836;5.587;5.668;14.57;10.895;7.922;7.684;3.712;10.689;7.603;7.948;1.68;7.092;4.61;4.539;6.739;
PM2.5;uur;�g/m�;2024-10-06T07:00:00+01:00;2024-10-06T08:00:00+01:00;5.786;2.142;4.955;6.342;7.64;11.601;6.015;12.49;17.177;5.268;9.749;11.454;10.013;3.259;4.215;5.729;7.792;14.306;13.718;10.915;5.775;5.76;6.286;7.404;14.149
PM2.5;uur;�g/m�;2024-10-06T08:00:00+01:00;2024-10-06T09:00:00+01:00;4.83;3.919;12.669;10.092;7.874;14.07;10.738;8.76;0.67;7.414;4.951;6.996;12.542;15.883;3.011;10.582;11.973;20.499;5.154;5.555;9.298;6.208;5.077;12.346;23.096
PM2.5;uur;�g/m�;2024-10-06T09:00:00+01:00;2024-10-06T10:00:00+01:00;5.517;4.668;7.451;11.444;8.955;13.972;9.308;14.72;5.638;5.323;6.252;8.389;8.24;4.437;6.108;18.128;10.043;14.345;6.614;1.323;10.562;0.527;1.694;16.55;4.657
PM2.5;uur;�g/m�;2024-10-06T10:00:00+01:00;2024-10-06T11:00:00+01:00;5.84;4.495;6.543;10.699;10.435;10.846;9.131;13.89;5.473;3.541;7.448;10.503;8.778;13.894;8.788;26.33;17.559;13.59;4.752;4.141;8.52;1.858;1.538;8.311;1.795
PM2.5;uur;�g/m�;2024-10-06T11:00:00+01:00;2024-10-06T12:00:00+01:00;3.338;3.445;4.396;9.357;10.768;12.032;7.271;13.04;6.77;5.184;5.018;17.912;9.053;7.982;4.995;3.674;17.687;9.357;5.154;1.188;6.814;3.73;4.301;-0.575;2.105
PM2.5;uur;�g/m�;2024-10-06T12:00:00+01:00;2024-10-06T13:00:00+01:00;1.632;1.108;4.793;4.56;5.134;13.218;10.288;11.61;5.376;5.579;4.843;;8.537;6.914;5.266;6.159;19.284;12.032;3.546;-4.359;5.877;1.874;4.65;-2.466;-0.082
PM2.5;uur;�g/m�;2024-10-06T13:00:00+01:00;2024-10-06T14:00:00+01:00;-0.54;2.675;8.965;1.504;3.705;9.641;5.704;18.81;7.397;8.808;3.093;4.878;4.431;3.601;5.589;7.11;5.942;12.757;6.009;-0.979;4.025;-0.787;4.946;6.408;-1.289
PM2.5;uur;�g/m�;2024-10-06T14:00:00+01:00;2024-10-06T15:00:00+01:00;-1.533;4.621;5.287;1.293;7.74;6.016;2.368;9.896;5.861;9.484;2.712;4.97;1.488;1.373;2.744;6.386;7.689;6.762;2.129;3.531;1.918;-0.687;3.236;8.729;9.425
PM2.5;uur;�g/m�;2024-10-06T15:00:00+01:00;2024-10-06T16:00:00+01:00;0.73;0.924;2.755;2.606;5.449;6.532;2.601;7.894;4.44;5.754;2.655;7.832;6.514;2.911;5.374;7.118;12.826;9.974;1.071;0.344;-0.946;0.392;3.338;5.732;4.769
PM2.5;uur;�g/m�;2024-10-06T16:00:00+01:00;2024-10-06T17:00:00+01:00;2.76;-0.773;1.818;0.333;4.763;6.225;2.675;6.795;3.947;4.977;4.292;5.705;8.876;1.671;5.028;7.541;4.658;6.991;2.692;-1.978;0.229;0.067;2.648;2.159;-3.579
PM2.5;uur;�g/m�;2024-10-06T17:00:00+01:00;2024-10-06T18:00:00+01:00;2.666;1.63;2.241;-1.121;3.917;5.02;2.27;8.326;4.5;4.145;6.084;7.368;5.856;1.609;5.186;4.744;9.631;3.345;1.227;0.911;1.381;0.987;1.454;1.33;-4.013
PM2.5;uur;�g/m�;2024-10-06T18:00:00+01:00;2024-10-06T19:00:00+01:00;2.24;-0.042;1.811;5.918;2.287;4.588;2.53;6.202;6.701;4.269;4.345;5.305;5.999;1.237;5.336;9.562;6.384;3.58;4.039;0.617;5.192;2.902;-0.025;3.808;1.473
PM2.5;uur;�g/m�;2024-10-06T19:00:00+01:00;2024-10-06T20:00:00+01:00;3.257;-1.428;1.856;3.214;3.822;4.089;2.501;3.664;6.043;4.721;5.815;2.797;5.102;1.074;2.855;11.209;5.786;3.644;5.34;0.217;5.989;7.566;1.66;2.842;3.578
PM2.5;uur;�g/m�;2024-10-06T20:00:00+01:00;2024-10-06T21:00:00+01:00;4.074;-0.204;2.218;11.219;2.962;6.56;1.009;5.393;3.988;7.839;4.47;3.367;6.592;3.577;4.687;7.287;5.803;4.511;3.901;2.11;6.123;5.394;5.754;12.052;1.02
PM2.5;uur;�g/m�;2024-10-06T21:00:00+01:00;2024-10-06T22:00:00+01:00;3.037;0.933;5.384;5.2;0.454;6.613;1.246;5.609;4.368;4.394;3.937;4.277;3.716;3.742;7.636;7.852;7.48;3.868;5.813;2.762;5.015;4.387;2.877;6.777;2.178
PM2.5;uur;�g/m�;2024-10-06T22:00:00+01:00;2024-10-06T23:00:00+01:00;6.011;0.829;4.878;3.682;0.268;6.419;3.231;15.44;3.416;3.395;3.045;6.573;4.492;6.153;4.544;5.307;6.089;4.511;3.891;2.269;5.397;5.39;4.792;3.706;3.46
PM2.5;uur;�g/m�;2024-10-06T23:00:00+01:00;2024-10-07T00:00:00+01:00;4.562;-1.172;3.593;3.2;2.436;5.067;6.377;9.716;3.745;3.422;2.547;4.31;10.797;5.616;4.804;4.582;6.47;5;3.59;0.093;2.225;4.412;4.537;3.975;0.586
PM2.5;uur;�g/m�;2024-10-07T00:00:00+01:00;2024-10-07T01:00:00+01:00;3.684;;1.443;1.923;-0.797;4.682;3.455;14.69;4.094;3.111;1.305;2.538;6.962;4.007;2.803;6.925;6.416;4.627;4.569;0.474;0.926;4.561;2.489;4.403;2.367
PM2.5;uur;�g/m�;2024-10-07T01:00:00+01:00;2024-10-07T02:00:00+01:00;2.655;;1.348;1.701;-3.773;3.674;-1.505;15.06;2.751;1.227;5.897;4.366;5.443;3.064;-0.492;4.596;3.901;3.512;5.325;1.079;3.304;2.572;2.483;0.998;4.309
PM2.5;uur;�g/m�;2024-10-07T02:00:00+01:00;2024-10-07T03:00:00+01:00;0.563;;2.134;-0.3;-1.468;3.346;-4.305;8.083;3.463;3.74;6.931;2.585;4.707;3.832;-0.34;4.012;5.285;1.519;3.229;0.218;3.957;1.837;2.862;4.538;2.466
PM2.5;uur;�g/m�;2024-10-07T03:00:00+01:00;2024-10-07T04:00:00+01:00;-0.111;;0.365;-2.201;3.559;3.571;-1.124;5.853;0.958;1.522;3.083;2.343;2.771;4.273;-0.53;4.113;9.739;1.071;0.932;2.541;3.825;1.603;7.249;7.195;-0.543
PM2.5;uur;�g/m�;2024-10-07T04:00:00+01:00;2024-10-07T05:00:00+01:00;0.403;;2.127;-0.559;1.298;2.832;0.6;3.504;1.508;0.209;0.043;2.538;0.693;4.901;0.177;3.132;11.346;0.256;0.876;0.654;0.678;-0.145;4.448;5.491;-0.211
PM2.5;uur;�g/m�;2024-10-07T05:00:00+01:00;2024-10-07T06:00:00+01:00;-1.727;;1.979;0.163;-3.099;1.245;3.649;2.822;3.015;1.878;0.931;8.006;1.841;1.716;1.786;3.565;5.38;-0.688;0.358;;-1.4;1.829;7.864;10.248;6.08
PM2.5;uur;�g/m�;2024-10-07T06:00:00+01:00;2024-10-07T07:00:00+01:00;-3.428;;2.339;-0.616;-1.214;4.255;4.367;3.548;5.796;2.344;0.708;4.183;3.419;1.568;7.078;5.035;1.303;-0.129;-0.456;-2.436;-0.952;1.687;6.844;6.69;5.739
PM2.5;uur;�g/m�;2024-10-07T07:00:00+01:00;2024-10-07T08:00:00+01:00;-1.142;;1.452;;0.353;4.43;;2.192;7.519;12.032;1.598;4.675;8.598;0.34;6.278;11.473;2.813;3.607;0.373;-0.899;-2.488;0.805;5.94;12.787;2.675
PM2.5;uur;�g/m�;2024-10-07T08:00:00+01:00;2024-10-07T09:00:00+01:00;1.604;;2.559;-1.706;10.66;4.793;2.099;8.189;8.916;8.042;0.17;4.737;8.125;-3.252;7.365;7.419;2.269;2.598;0.163;-3.444;-0.361;-0.533;4.991;8.088;0.7
PM2.5;uur;�g/m�;2024-10-07T09:00:00+01:00;2024-10-07T10:00:00+01:00;-1.27;;5.232;1.766;8.505;7.117;1.676;8.257;5.136;8.739;4.876;7.337;6.963;-3.469;6.298;6.214;6.672;3.305;3.358;1.399;8.381;-0.88;3.987;3.076;2.052
PM2.5;uur;�g/m�;2024-10-07T10:00:00+01:00;2024-10-07T11:00:00+01:00;-3.018;;1.848;0.054;5.882;7.876;5.214;14.92;6.888;7.178;6.911;5.003;5.815;-2.354;5.17;9.023;8.012;8.353;4.343;2.048;5.854;0.22;-0.219;6.463;1.566
PM2.5;uur;�g/m�;2024-10-07T11:00:00+01:00;2024-10-07T12:00:00+01:00;;;-1.39;0.349;8.171;4.989;3.543;8.738;6.586;4.135;6.262;5.734;3.688;0.038;6.322;5.987;3.191;8.014;4.143;1.341;2.645;2.791;-1.657;6.005;1.058
PM2.5;uur;�g/m�;2024-10-07T12:00:00+01:00;2024-10-07T13:00:00+01:00;-4.139;;3.219;0.035;9.014;4.321;2.929;6.164;7.924;6.013;6.584;5.983;5.253;1.214;5.309;5.108;10.013;7.939;5.068;-0.606;4.076;3.558;0.62;3.595;5.462
PM2.5;uur;�g/m�;2024-10-07T13:00:00+01:00;2024-10-07T14:00:00+01:00;2.691;;2.821;-0.232;9.268;5.106;2.489;8.763;6.53;5.178;2.545;4.825;5.961;5.411;7.765;6.513;11.473;7.253;3.704;-0.897;5.449;3.261;0.746;4.382;3.347
PM2.5;uur;�g/m�;2024-10-07T14:00:00+01:00;2024-10-07T15:00:00+01:00;0.197;;2.239;2.248;9.317;3.727;2.38;7.141;5.173;3.213;1.859;5.107;6.461;4.744;3.799;4.643;8.644;4.64;3.755;3.007;2.871;2.537;0.512;3.242;2.18
PM2.5;uur;�g/m�;2024-10-07T15:00:00+01:00;2024-10-07T16:00:00+01:00;1.587;;0.457;1.413;5.133;5.778;3.639;4.332;2.084;9.308;3.443;6.834;6.185;3.608;5.002;8.674;7.161;3.701;2.029;1.177;0.894;3.313;4.279;9.788;4.423
PM2.5;uur;�g/m�;2024-10-07T16:00:00+01:00;2024-10-07T17:00:00+01:00;2.425;;-1.443;2.095;2.85;5.966;1.639;3.452;5.053;5.183;2.64;8.596;6.757;3.941;4.631;7.213;4.572;1.556;0.253;-1.753;0.997;2.165;4.028;7.273;5.307
PM2.5;uur;�g/m�;2024-10-07T17:00:00+01:00;2024-10-07T18:00:00+01:00;-0.358;;2.893;2.269;3.302;7.095;1.603;2.966;6.641;0.843;1.21;5.294;7.988;3.927;3.668;3.893;1.971;-1.187;1.241;4.96;1.945;-0.167;5.966;4.963;5.609
PM2.5;uur;�g/m�;2024-10-07T18:00:00+01:00;2024-10-07T19:00:00+01:00;-4.242;;3.223;4.185;2.739;7.049;2.406;4.084;5.444;5.177;-1.295;4.621;8.542;4.476;2.959;1.55;0.42;2.418;3.95;7.866;5.062;-0.002;6.288;4.667;2.695
PM2.5;uur;�g/m�;2024-10-07T19:00:00+01:00;2024-10-07T20:00:00+01:00;1.643;;0.655;2.128;1.251;5.8;2.516;9.094;4.735;4.51;5.186;6.563;6.941;2.097;0.965;3.808;5.442;-0.523;6.111;4.702;5.469;1.102;5.49;6.313;0.536
PM2.5;uur;�g/m�;2024-10-07T20:00:00+01:00;2024-10-07T21:00:00+01:00;6.298;;3.072;-0.245;1.514;5.744;2.683;9.016;4.092;3.848;5.101;8.02;5.718;1.163;4.033;4.563;8.965;-4.16;5.195;3.138;4.25;3.901;4.561;5.911;0.972
PM2.5;uur;�g/m�;2024-10-07T21:00:00+01:00;2024-10-07T22:00:00+01:00;6.238;;2.503;2.237;4.818;6.477;1.456;8.721;5.883;6.394;5.122;5.359;6.032;3.468;3.218;9.807;7.581;2.672;6.928;1.15;2.851;2.951;3.629;5.861;1.183
PM2.5;uur;�g/m�;2024-10-07T22:00:00+01:00;2024-10-07T23:00:00+01:00;6.25;;1.57;2.984;6.368;5.663;1.174;8.091;5.231;8.886;5.027;2.023;8.205;2.344;0.457;6.503;9.229;4.407;4.35;1.081;2.566;2.465;2.264;9.063;-1.147
PM2.5;uur;�g/m�;2024-10-07T23:00:00+01:00;2024-10-08T00:00:00+01:00;3.283;;3.22;2.145;4.742;4.338;1.214;10.83;3.976;4.483;4.252;4.127;7.056;1.746;2.729;5.022;6.887;2.57;2.506;0.78;0.872;3.949;1.239;7.453;-1.22
PM2.5;uur;�g/m�;2024-10-08T00:00:00+01:00;2024-10-08T01:00:00+01:00;;-2.838;2.131;2.718;0.639;5.255;2.013;6.976;4.184;2.753;2.815;8.205;6.333;0.725;5.276;8.023;5.344;4.533;3.547;;0.037;;3.828;6.281;1.487
PM2.5;uur;�g/m�;2024-10-08T01:00:00+01:00;2024-10-08T02:00:00+01:00;;-3.169;2.956;2.1;-0.049;3.07;0.838;3.837;5.285;1.814;2.374;4.025;3.644;2.954;2.805;8.308;2.542;3.71;2.595;;2.118;;4.846;4.154;5.298
PM2.5;uur;�g/m�;2024-10-08T02:00:00+01:00;2024-10-08T03:00:00+01:00;;0.338;2.77;1.309;0.78;3.109;1.296;2.931;5.535;1.502;5.965;-1.004;1.444;4.133;0.292;5.498;7.073;1.464;0.62;;1.119;;3.192;3.256;5.322
PM2.5;uur;�g/m�;2024-10-08T03:00:00+01:00;2024-10-08T04:00:00+01:00;;2.199;1.607;0.101;-0.492;1.065;0.864;4.032;2.861;2.118;6.172;0.827;5.54;7.186;-1.575;7.705;6.573;2.783;0.103;;-0.744;;4.277;7.177;13.247
PM2.5;uur;�g/m�;2024-10-08T04:00:00+01:00;2024-10-08T05:00:00+01:00;;0.612;-0.677;-0.789;-0.367;1.647;-1.68;3.956;1.698;3.498;6.258;1.838;4.957;4.835;-2.726;4.814;2.539;1.335;0.34;;-1.633;;3.347;10.876;6.253
PM2.5;uur;�g/m�;2024-10-08T05:00:00+01:00;2024-10-08T06:00:00+01:00;;-1.602;2.437;-2.132;0.226;5.275;-4.403;1;0.452;6.915;2.805;3.46;9.425;3.679;-0.154;6.638;1.526;0.666;-0.526;;-4.113;;3.845;6.338;2.362
PM2.5;uur;�g/m�;2024-10-08T06:00:00+01:00;2024-10-08T07:00:00+01:00;;0.671;1.893;-1.633;-0.367;4.805;-4.021;-2.237;0.785;3.988;2.594;3.657;8.62;3.432;-0.098;5.691;4.287;2.302;-0.976;;-4.551;;0.711;3.2;3.876
PM2.5;uur;�g/m�;2024-10-08T07:00:00+01:00;2024-10-08T08:00:00+01:00;;0.851;-1.892;-0.182;1.185;2.402;1.909;-1.571;2.718;2.427;2.553;4.501;5.498;1.276;-0.815;3.332;2.671;2.002;-0.613;;-0.891;;-2.167;3.127;4.377
PM2.5;uur;�g/m�;2024-10-08T08:00:00+01:00;2024-10-08T09:00:00+01:00;;-3.941;1.806;-2.082;2.51;11.464;1.403;1.473;1.393;4.336;3.673;2.932;2.66;2.264;5.857;3.219;0.205;-0.227;-1.287;;-1.165;;1.121;2.371;9.219
PM2.5;uur;�g/m�;2024-10-08T09:00:00+01:00;2024-10-08T10:00:00+01:00;;;-0.303;-2.074;3.102;7.716;0.702;1.374;0.51;4.847;6.93;2.25;4.623;3.309;5.572;6.065;0.921;-2.962;-1.839;;-1.998;;1.697;7.21;6.084
PM2.5;uur;�g/m�;2024-10-08T10:00:00+01:00;2024-10-08T11:00:00+01:00;;1.165;-0.299;0.236;2.926;3.896;1.084;1.771;0.948;1.971;3.258;4.494;2.343;3.487;1.719;4.055;10.003;1.206;0.236;;1.275;;2.28;5.597;0.781
PM2.5;uur;�g/m�;2024-10-08T11:00:00+01:00;2024-10-08T12:00:00+01:00;;1.603;3.381;2.496;3.482;3.516;-0.294;2.406;1.448;-0.097;1.684;4.72;0.428;4.338;1.457;4.658;8.477;1.092;-0.228;;1.631;;1.715;3.438;-3.023
PM2.5;uur;�g/m�;2024-10-08T12:00:00+01:00;2024-10-08T13:00:00+01:00;;-1.719;6.337;2.172;1.877;2.205;-0.039;2.608;0.914;2.792;3.947;4.157;3.111;1.791;5.012;9.151;2.963;2.366;-0.091;;1.558;;-0.857;3.204;-1.829
PM2.5;uur;�g/m�;2024-10-08T13:00:00+01:00;2024-10-08T14:00:00+01:00;;-0.787;3.796;0.644;1.201;1.022;-0.359;4.005;1.389;2.761;3.394;4.161;6.506;0.758;3.239;7.977;7.896;0.425;-0.203;;0.377;;-2.247;2.136;-1.762
PM2.5;uur;�g/m�;2024-10-08T14:00:00+01:00;2024-10-08T15:00:00+01:00;;1.294;2.105;0.717;2.056;1.497;-1.831;2.574;2.849;3.317;3.831;2.614;5.687;1.689;2.742;6.057;7.259;3.366;-1.738;;1.321;;-1.906;1.305;-0.077
PM2.5;uur;�g/m�;2024-10-08T15:00:00+01:00;2024-10-08T16:00:00+01:00;;3.187;2.325;3.388;4.835;2.174;-0.302;2.079;1.959;4.275;2.031;0.641;5.062;0.73;1.135;6.143;5.362;2.853;0.113;;0.983;;-0.691;-0.17;1.541
PM2.5;uur;�g/m�;2024-10-08T16:00:00+01:00;2024-10-08T17:00:00+01:00;;0.229;2.852;2.874;9.729;3.789;-0.245;1.019;5.985;8.112;1.773;3.901;5.981;3.009;3.905;7.72;3.008;1.023;1.914;;1.953;;4.56;2.637;4.767
PM2.5;uur;�g/m�;2024-10-08T17:00:00+01:00;2024-10-08T18:00:00+01:00;;1.699;1.432;0.122;5.878;3.739;2.429;1.447;4.582;4.996;2.067;4.251;3.222;3.215;3.282;6.078;3.234;0.714;0.777;;3.052;;3.402;2.049;1.643
PM2.5;uur;�g/m�;2024-10-08T18:00:00+01:00;2024-10-08T19:00:00+01:00;;2.39;1.497;12.493;1.406;2.888;2.739;5.007;7.422;5.399;0.641;4.627;2.826;0.683;2.79;3.219;4.617;-0.989;1.875;;5.116;;1.746;3.797;-1.289
