Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;�g/m�;2024-01-12T09:00:00+01:00;2024-01-12T10:00:00+01:00;23.331;22.293;36.581;31.044;20.391;12.983;24.047;28.84;9.111;8.626;7.057;12.826;7.174;2.508;10.376;17.04;7.377;9.798;19.127;14.306;15.932;11.767;3.156;;2.461
PM2.5;uur;�g/m�;2024-01-12T10:00:00+01:00;2024-01-12T11:00:00+01:00;;15.844;17.677;14.521;14.962;15.364;27.153;27.88;10.557;11.091;6.667;9.604;6.858;1.39;9.489;11.375;11.366;8.435;10.311;19.343;17.393;12.395;7.465;;6.432
PM2.5;uur;�g/m�;2024-01-12T11:00:00+01:00;2024-01-12T12:00:00+01:00;;17.922;16.295;15.638;20.195;15.491;21.499;24.34;7.811;7.324;7.204;12.306;5.853;1.01;10.097;11.434;18.578;13.972;15.374;14.923;18.343;14.021;7.676;;7.344
PM2.5;uur;�g/m�;2024-01-12T12:00:00+01:00;2024-01-12T13:00:00+01:00;;11.503;21.205;13.727;18.588;15.041;27.212;24.22;3.569;4.811;5.662;11.101;6.147;1.449;5.991;8.886;8.165;10.68;20.489;17.295;15.756;12.689;4.383;;
PM2.5;uur;�g/m�;2024-01-12T13:00:00+01:00;2024-01-12T14:00:00+01:00;12.189;25.85;19.568;18.294;16.471;12.865;27.839;18.96;0.577;3.822;3.558;9.248;8.121;1.912;4.189;9.66;13.041;8.073;10.529;13.737;11.944;9.948;3.599;;
PM2.5;uur;�g/m�;2024-01-12T14:00:00+01:00;2024-01-12T15:00:00+01:00;16.795;17.677;18;22.234;8.124;8.857;26.164;18.98;2.009;2.904;1.994;7.674;5.814;0.763;6.606;11.62;6.937;4.721;7.573;14.992;12.728;9.711;6.527;4.805;
PM2.5;uur;�g/m�;2024-01-12T15:00:00+01:00;2024-01-12T16:00:00+01:00;21.607;21.479;17.373;14.374;11.562;10.885;28.173;22.93;4.456;4.015;1.169;3.31;3.094;-0.452;6.968;13.306;16.716;5.411;7.967;12.061;12.346;8.55;4.071;1.538;7.188
PM2.5;uur;�g/m�;2024-01-12T16:00:00+01:00;2024-01-12T17:00:00+01:00;23.841;24.047;23.821;26.908;11.473;10.043;27.565;21.11;1.867;6.245;1.8;5.828;0.616;-0.921;10.139;9.954;;5.527;12.248;12.865;11.003;10.489;1.334;1.926;5.424
PM2.5;uur;�g/m�;2024-01-12T17:00:00+01:00;2024-01-12T18:00:00+01:00;17.128;28.114;28.633;12.012;12.297;12.63;28.182;21.07;0.323;7.353;1.481;7.023;2.632;1.831;8.746;10.787;4.117;11.601;12.404;10.885;7.211;10.361;5.363;1.426;2.335
PM2.5;uur;�g/m�;2024-01-12T18:00:00+01:00;2024-01-12T19:00:00+01:00;17.755;24.635;29.77;13.1;15.727;17.618;36.013;18.14;2.019;9.36;0.939;6.481;3.424;0.047;11.601;8.464;8.798;12.375;9.096;16.383;8.743;8.967;5.313;3.16;-0.788
PM2.5;uur;�g/m�;2024-01-12T19:00:00+01:00;2024-01-12T20:00:00+01:00;20.685;27.555;28.114;20.744;22.136;15.727;30.201;18.85;4.043;6.342;-0.179;11.993;2.74;-2.931;8.652;16.06;14.864;14.374;9.481;13.678;10.489;6.884;2.591;3.767;1.426
PM2.5;uur;�g/m�;2024-01-12T20:00:00+01:00;2024-01-12T21:00:00+01:00;20.705;30.564;30.642;28.457;17.265;20.382;36.385;22.04;6.571;6.698;2.49;10.776;2.824;-1.429;9.073;22.283;15.364;16.442;12.591;13.845;16.432;6.145;3.019;2.225;3.87
PM2.5;uur;�g/m�;2024-01-12T21:00:00+01:00;2024-01-12T22:00:00+01:00;22.097;32.21;33.043;15.237;23.39;22.351;35.846;18.9;7.718;11.277;2.501;7.358;6.528;-0.294;14.257;21.401;11.297;16.765;12.355;15.335;15.58;7.313;5.501;1.473;5.291
PM2.5;uur;�g/m�;2024-01-12T22:00:00+01:00;2024-01-12T23:00:00+01:00;18.422;34.405;28.065;25.791;18.774;22.214;38.286;28.17;10.176;8.567;1.056;6.408;13.424;2.512;20.333;21.852;22.606;11.532;13.316;14.217;16.648;5.398;7.8;2.455;4.51
PM2.5;uur;�g/m�;2024-01-12T23:00:00+01:00;2024-01-13T00:00:00+01:00;22.871;30.035;28.555;14.649;22.783;20.862;36.218;25.44;6.351;6.405;3.232;6.251;11.111;1.479;16.373;16.491;15.276;5.594;11.14;19.245;15.433;2.75;7.093;0.125;2.675
PM2.5;uur;�g/m�;2024-01-13T00:00:00+01:00;2024-01-13T01:00:00+01:00;23.919;24.458;29.731;19.558;21.195;23.243;31.622;28.51;5.845;9.481;2.314;7.892;16.148;1.901;8.844;14.051;10.19;8.602;10.224;20.911;13.669;2.183;6.103;;1.34
PM2.5;uur;�g/m�;2024-01-13T01:00:00+01:00;2024-01-13T02:00:00+01:00;25.576;29.594;30.348;24.115;19.941;20.881;34.013;25.93;1.659;11.238;1.921;11.826;0.939;2.376;15.286;11.493;9.21;9.768;17.54;21.371;19.411;5.229;4.542;;2.413
PM2.5;uur;�g/m�;2024-01-13T02:00:00+01:00;2024-01-13T03:00:00+01:00;23.91;22.959;23.586;18.333;15.795;16.021;21.714;27.3;-2.545;8.345;3.056;7.372;1.889;2.694;12.424;17.667;10.729;9.386;9.913;9.69;12.306;1.755;5.764;;2.642
PM2.5;uur;�g/m�;2024-01-13T03:00:00+01:00;2024-01-13T04:00:00+01:00;20.793;22.43;24.85;15.687;8.982;8.093;27.879;21.45;4.234;6.284;1.326;4.154;1.68;-1.004;14.727;12.885;14.502;7.171;7.936;14.776;8.951;-0.528;2.893;;5.365
PM2.5;uur;�g/m�;2024-01-13T04:00:00+01:00;2024-01-13T05:00:00+01:00;22.949;19.686;21.793;5.388;4.964;14.502;16.344;24.42;3.356;6.223;-0.189;6.163;0.792;-2.326;14.1;17.883;16.893;9.582;8.472;8.62;6.881;3.552;0.158;;4.127
PM2.5;uur;�g/m�;2024-01-13T05:00:00+01:00;2024-01-13T06:00:00+01:00;22.479;20.911;20.264;7.108;8.767;11.914;21.166;17.97;6.1;4.613;1.853;4.762;-1.202;-1.31;12.561;2.464;18.588;3.428;10.56;15.736;17.03;9.825;0.36;;3.169
PM2.5;uur;�g/m�;2024-01-13T06:00:00+01:00;2024-01-13T07:00:00+01:00;10.132;22.636;21.46;16.883;12.15;15.344;26.781;13.53;5.676;6.814;0.948;2.173;-1.428;-0.034;15.746;2.548;11.718;2.215;10.104;16.952;15.874;15.913;-0.139;;0.983
PM2.5;uur;�g/m�;2024-01-13T07:00:00+01:00;2024-01-13T08:00:00+01:00;11.366;20.264;19.578;26.134;14.266;14.629;24.733;17.28;3.328;4.658;1.76;0.959;1.059;3.195;10.348;9.092;7.479;9.484;12.728;13.433;10.397;6.097;1.943;;-1.076
PM2.5;uur;�g/m�;2024-01-13T08:00:00+01:00;2024-01-13T09:00:00+01:00;18.079;16.06;13.365;17.255;13.923;11.15;23.655;23.49;3.674;5.909;2.773;5.415;1.037;10.729;5.798;8.491;6.113;3.09;8.635;8.161;6.883;6.676;7.153;;8.451
PM2.5;uur;�g/m�;2024-01-13T09:00:00+01:00;2024-01-13T10:00:00+01:00;15.491;14.031;11.963;21.783;12.483;12.169;26.026;25.6;2.7;7.122;10.404;2.496;7.762;17.363;3.752;7.829;5.719;8.514;7.33;15.785;8.93;8.388;25.625;;6.362
PM2.5;uur;�g/m�;2024-01-13T10:00:00+01:00;2024-01-13T11:00:00+01:00;16.393;13.688;16.805;18.559;13.757;14.845;23.165;23.36;12.806;12.061;15.874;15.825;14.502;15.55;5.715;13.737;9.445;8.896;10.183;11.336;8.174;7.946;20.529;;16.256
PM2.5;uur;�g/m�;2024-01-13T11:00:00+01:00;2024-01-13T12:00:00+01:00;12.483;14.423;12.669;26.595;12.973;14.943;21.989;19.56;20.264;18.765;16.393;15.511;21.803;6.377;16.922;20.421;18.618;11.15;7.844;15.942;10.94;8.03;11.552;;19.754
PM2.5;uur;�g/m�;2024-01-13T12:00:00+01:00;2024-01-13T13:00:00+01:00;16.805;13.502;13.384;14.012;12.581;11.767;21.215;19.02;12.346;20.362;9.234;20.96;19.225;4.025;19.235;23.861;20.303;18.461;8.984;9.7;9.794;7.825;9.386;;7.757
PM2.5;uur;�g/m�;2024-01-13T13:00:00+01:00;2024-01-13T14:00:00+01:00;18.373;13.355;17.53;14.1;14.913;17.148;30.329;22.9;13.561;19.519;5.155;24.527;13.051;1.412;19.304;27.545;25.066;22.636;17.853;10.17;18.559;5.719;6.233;;5.13
PM2.5;uur;�g/m�;2024-01-13T14:00:00+01:00;2024-01-13T15:00:00+01:00;13.277;20.901;18.814;22.655;21.224;24.4;25.605;29.9;9.264;20.96;1.26;13.865;8.71;-0.152;21.91;27.232;22.763;18.461;18.941;20.783;15.531;9.416;4.003;;1.114
PM2.5;uur;�g/m�;2024-01-13T15:00:00+01:00;2024-01-13T16:00:00+01:00;17.53;19.862;16.971;24.253;20.352;21.234;21.832;35.31;5.393;15.834;5.106;12.924;5.688;0.756;20.529;19.029;18.48;14.796;22.538;18.735;19.235;12.375;2.124;;1.836
PM2.5;uur;�g/m�;2024-01-13T16:00:00+01:00;2024-01-13T17:00:00+01:00;21.822;20.881;18.676;17.794;26.967;24.87;33.955;31.66;3.097;18.657;4.388;8.928;6.333;2.364;16.364;18.951;20.372;25.654;15.403;21.42;19.372;18.314;6.312;;1.829
PM2.5;uur;�g/m�;2024-01-13T17:00:00+01:00;2024-01-13T18:00:00+01:00;23.145;21.117;19.5;25.223;24.233;22.851;28.035;36.25;4.37;11.248;4.398;7.617;6.315;1.022;17.393;18.284;20.578;18.098;21.607;21.479;17.902;15.207;6.741;;0.534
PM2.5;uur;�g/m�;2024-01-13T18:00:00+01:00;2024-01-13T19:00:00+01:00;22.949;17.677;22.322;25.389;25.595;20.244;32.269;28.21;4.274;10.993;5.059;5.873;7.263;1.868;17.54;11.62;19.225;12.238;15.442;21.587;18.912;15.462;5.203;;2.509
PM2.5;uur;�g/m�;2024-01-13T19:00:00+01:00;2024-01-13T20:00:00+01:00;22.459;19.764;25.644;27.359;27.085;23.537;39.668;26.49;7.638;7.737;4.055;9.645;5.995;2.057;13.894;8.551;18.196;4.008;14.913;16.393;14.384;16.217;5.529;;3.36
PM2.5;uur;�g/m�;2024-01-13T20:00:00+01:00;2024-01-13T21:00:00+01:00;20.95;19.411;18.569;34.503;26.34;28.966;38.678;32.99;6.628;8.093;4.289;7.044;7.867;0.958;8.824;15.942;17.001;15.433;13.571;17.304;19.764;17.393;3.993;;3.399
PM2.5;uur;�g/m�;2024-01-13T21:00:00+01:00;2024-01-13T22:00:00+01:00;27.947;24.213;24.223;33.435;20.293;26.889;39.041;32.72;7.164;7.919;5.212;4.618;7.178;0.295;9.751;16.158;13.277;5.716;12.992;15.433;16.03;11.199;8.142;;3.112
PM2.5;uur;�g/m�;2024-01-13T22:00:00+01:00;2024-01-13T23:00:00+01:00;30.387;22.449;25.86;33.915;17.765;22.93;42.912;36.83;7.257;9.192;5.833;4.927;9.161;0.036;12.914;20.284;17.589;11.993;19.676;19.078;21.175;11.356;6.989;;3.65
PM2.5;uur;�g/m�;2024-01-13T23:00:00+01:00;2024-01-14T00:00:00+01:00;28.819;24.684;20.215;45.421;30.476;27.193;35.954;35.08;5.41;16.04;6.213;6.11;5.971;2.012;13.286;15.178;18.059;14.649;16.168;17.04;18.186;11.669;21.117;;3.412
PM2.5;uur;�g/m�;2024-01-14T00:00:00+01:00;2024-01-14T01:00:00+01:00;26.967;20.352;21.675;42.951;26.203;30.917;36.14;42.51;5.818;19.647;5.388;16.932;2.003;1.996;22.449;15.599;20.94;21.714;14.962;19.127;20.44;11.434;8.286;;
PM2.5;uur;�g/m�;2024-01-14T01:00:00+01:00;2024-01-14T02:00:00+01:00;27.163;24.027;22.312;36.228;34.788;37.296;41.158;51.07;4.738;23.802;5.533;19.157;2.381;1.654;17.167;14.482;21.881;18.441;17.442;30.907;29.77;9.397;7.51;;
PM2.5;uur;�g/m�;2024-01-14T02:00:00+01:00;2024-01-14T03:00:00+01:00;30.24;23.851;26.938;41.118;33.514;33.974;42.373;41.32;6.278;27.741;6.904;14.159;5.636;0.507;20.303;8.126;25.634;18.725;11.277;25.723;24.155;8.853;7.169;;
PM2.5;uur;�g/m�;2024-01-14T03:00:00+01:00;2024-01-14T04:00:00+01:00;27.055;24.85;18.814;42.363;34.258;35.082;42.392;47.88;5.851;22.547;4.391;19.362;4.695;-0.615;22.508;7.538;26.311;21.665;16.06;23.4;24.85;10.954;5.481;;
PM2.5;uur;�g/m�;2024-01-14T04:00:00+01:00;2024-01-14T05:00:00+01:00;29.505;21.038;21.959;39.668;31.25;33.249;39.09;43.3;5.112;20.607;7.294;19.098;5.141;-1.546;24.85;4.554;20.127;17.177;24.772;23.312;27.653;5.681;2.653;;
PM2.5;uur;�g/m�;2024-01-14T05:00:00+01:00;2024-01-14T06:00:00+01:00;25.84;16.55;16.197;26.262;24.527;31.377;29.496;39.63;5.221;20.039;5.882;18.99;6.134;-0.436;25.37;7.629;24.762;20.695;20.333;31.446;24.625;7.696;1.282;;
PM2.5;uur;�g/m�;2024-01-14T06:00:00+01:00;2024-01-14T07:00:00+01:00;20.215;12.012;13.816;26.82;33.533;30.926;38.453;31.29;2.548;23.322;3.313;17.971;3.357;3.206;22.636;23.243;20.44;22.802;25.184;31.936;32.249;17.647;5.629;;
PM2.5;uur;�g/m�;2024-01-14T07:00:00+01:00;2024-01-14T08:00:00+01:00;22.116;12.777;11.297;25.478;29.878;28.868;25.781;30.92;1.575;18.941;3.475;20.088;3.884;2.364;22.283;23.91;26.497;17.961;22.645;28.761;27.065;15.139;8.231;;
PM2.5;uur;�g/m�;2024-01-14T08:00:00+01:00;2024-01-14T09:00:00+01:00;22.391;9.586;9.411;23.018;31.358;30.701;28.819;31.46;2.954;21.313;3.113;20.333;2.33;2.1;24.909;20.725;24.821;19.98;22.851;27.144;23.341;14.423;9.249;;
PM2.5;uur;�g/m�;2024-01-14T09:00:00+01:00;2024-01-14T10:00:00+01:00;20.127;4.945;8.733;27.937;29.907;33.337;27.163;29.77;6.976;17.736;6.582;13.316;5.149;1.41;23.537;24.037;21.695;21.264;23.39;28.173;22.969;15.266;8.406;;
PM2.5;uur;�g/m�;2024-01-14T10:00:00+01:00;2024-01-14T11:00:00+01:00;19.676;18.49;7.227;21.381;27.222;28.467;25.85;27.54;7.95;18.314;8.38;17.491;11.17;-0.036;25.252;29.251;24.37;20.823;23.488;22.685;24.37;22.734;4.237;;
PM2.5;uur;�g/m�;2024-01-14T11:00:00+01:00;2024-01-14T12:00:00+01:00;17.069;8.016;5.308;28.986;26.948;29.153;27.477;30.88;6.39;21.548;9.328;19.529;9.739;2.722;24.645;22.508;23.665;20.538;23.861;25.233;25.899;14.982;5.744;;
PM2.5;uur;�g/m�;2024-01-14T12:00:00+01:00;2024-01-14T13:00:00+01:00;19.803;6.099;4.453;33.817;31.064;26.82;27.712;27.17;9.034;19.451;6.211;20.127;7.443;-0.251;23.429;29.025;30.691;20.401;19.206;21.793;20.195;23.233;7.287;;
PM2.5;uur;�g/m�;2024-01-14T13:00:00+01:00;2024-01-14T14:00:00+01:00;19.108;5.271;10.505;20.96;27.193;24.076;26.34;36.34;3.005;15.06;11.228;14.943;4.073;-3.293;20.342;22.939;21.283;17.461;29.986;21.518;18.98;21.038;6.5;;
PM2.5;uur;�g/m�;2024-01-14T14:00:00+01:00;2024-01-14T15:00:00+01:00;18.618;5.121;8.401;26.624;27.555;30.074;23.968;31.86;-1.047;16.903;8.213;21.832;2.221;1.282;20.989;21.097;20.303;19.47;25.36;20.636;19.362;20.852;4.697;;
PM2.5;uur;�g/m�;2024-01-14T15:00:00+01:00;2024-01-14T16:00:00+01:00;17.785;11.052;10.195;27.055;28.349;27.006;22.146;27.21;1.816;13.58;4.32;21.881;2.668;3.127;21.175;10.219;20.734;19.235;16.128;21.822;16.079;17.677;6.898;;
PM2.5;uur;�g/m�;2024-01-14T16:00:00+01:00;2024-01-14T17:00:00+01:00;15.364;13.551;8.062;27.487;27.565;28.604;24.439;31.22;3.678;8.979;2.917;2.373;6.449;2.635;24.439;6.77;22.253;22.518;21.156;25.056;22.342;17.157;4.717;;
PM2.5;uur;�g/m�;2024-01-14T17:00:00+01:00;2024-01-14T18:00:00+01:00;19.696;9.733;6.715;22.008;25.938;27.565;20.93;31.87;6.361;5.493;3.773;0.495;4.871;1.306;18.794;9.239;19.607;14.404;18.422;23.508;23.214;17.559;5.287;;
PM2.5;uur;�g/m�;2024-01-14T18:00:00+01:00;2024-01-14T19:00:00+01:00;19.48;9.48;7.758;16.305;21.754;25.654;22.998;32.35;3.741;5.719;4.199;-0.831;2.422;0.634;10.919;9.513;5.866;12.257;13.051;22.077;20.538;12.855;4.04;;
PM2.5;uur;�g/m�;2024-01-14T19:00:00+01:00;2024-01-14T20:00:00+01:00;17.353;13.894;7.111;27.908;25.086;23.694;26.644;32.75;0.067;2.777;4.793;1.056;0.806;-0.071;7.01;8.935;3.413;5.962;20.146;21.205;22.841;20.685;5.406;;
PM2.5;uur;�g/m�;2024-01-14T20:00:00+01:00;2024-01-14T21:00:00+01:00;22.106;20.352;9.874;30.103;26.899;28.398;26.771;26.22;1.54;1.614;4.6;1.575;1.017;-0.083;2.447;8.289;5.467;2.124;8.379;21.626;19.372;16.883;4.587;;
PM2.5;uur;�g/m�;2024-01-14T21:00:00+01:00;2024-01-14T22:00:00+01:00;24.517;19.901;13.061;32.367;22.302;20.999;36.15;29.28;2.581;5.031;3.766;1.833;-0.115;3.506;3.433;6.561;4.861;-3.46;6.206;12.091;14.413;15.776;4.214;;
PM2.5;uur;�g/m�;2024-01-14T22:00:00+01:00;2024-01-14T23:00:00+01:00;27.163;17.059;16.863;24.439;2.155;1.551;27.683;31.06;2.163;4.708;2.81;2.749;-1.792;3.891;3.625;3.817;5.922;-3.639;5.142;17.824;10.929;11.13;6.445;;
PM2.5;uur;�g/m�;2024-01-14T23:00:00+01:00;2024-01-15T00:00:00+01:00;24.566;23.488;20.382;5.743;1.085;1.205;21.93;26.83;3.696;2.745;9.135;5.048;-1.324;1.93;2.022;8.437;8.388;0.348;7.615;10.092;11.17;6.611;8.827;;
PM2.5;uur;�g/m�;2024-01-15T00:00:00+01:00;2024-01-15T01:00:00+01:00;18.608;20.166;18.618;9.553;0.399;2.692;23.498;10.32;4.513;4.06;9.381;4.949;1.032;0.767;4.708;7.976;5.472;2.719;4.882;7.656;6.592;4.198;8.896;;
PM2.5;uur;�g/m�;2024-01-15T01:00:00+01:00;2024-01-15T02:00:00+01:00;16.266;22.253;26.301;11.699;1.222;4.119;12.62;9.646;3.032;3.907;6.309;2.839;1.941;5.158;6.982;7.415;4.527;-0.362;5.198;3.861;1.566;1.876;6.624;;
PM2.5;uur;�g/m�;2024-01-15T02:00:00+01:00;2024-01-15T03:00:00+01:00;16.687;21.352;21.842;6.232;1.444;2.375;8.809;9.933;1.735;2.531;3.69;-0.327;4.485;4.139;5.175;7.267;5.704;2.744;6.232;7.039;1.477;-1.969;10.709;;
PM2.5;uur;�g/m�;2024-01-15T03:00:00+01:00;2024-01-15T04:00:00+01:00;10.058;19.656;11.63;5.692;3.527;3.274;10.764;11.84;2.186;3.16;1.483;-0.269;3.277;2.94;4.282;5.261;3.495;4.87;3.465;4.864;3.793;-0.198;6.411;;
PM2.5;uur;�g/m�;2024-01-15T04:00:00+01:00;2024-01-15T05:00:00+01:00;7.759;16.854;11.493;6.333;3.344;1.93;6.44;9.882;5.403;3.148;4.213;-1.213;0.248;2.128;4.571;8.024;4.449;1.228;1.866;1.957;5.947;4.335;5.794;;
PM2.5;uur;�g/m�;2024-01-15T05:00:00+01:00;2024-01-15T06:00:00+01:00;7.947;15.325;16.795;7.763;-0.417;1.263;3.246;8.835;5.804;6.264;4.64;2.564;0.194;2.268;3.723;5.487;8.392;-2.213;4.357;2.872;6.559;2.759;5.181;;
PM2.5;uur;�g/m�;2024-01-15T06:00:00+01:00;2024-01-15T07:00:00+01:00;5.629;15.374;3.744;4.137;0.604;3.257;3.237;8.594;0.552;3.007;3.017;8.271;5.189;2.902;5.834;3.752;4.701;-2.26;4.664;2.479;6.571;3.04;5.712;;
PM2.5;uur;�g/m�;2024-01-15T07:00:00+01:00;2024-01-15T08:00:00+01:00;4.272;12.894;12.934;4.871;3.51;1.638;3.321;12.18;-1.155;-1.343;8.13;3.936;4.314;3.562;7.815;6.708;3.433;1.528;2.118;1.848;6.089;2.288;7.752;;
PM2.5;uur;�g/m�;2024-01-15T08:00:00+01:00;2024-01-15T09:00:00+01:00;5.238;13.179;12.728;13.002;6.407;1.215;5.51;9.851;2.062;0.368;6.397;0.126;4.36;4.622;5.553;7.987;5.067;0.882;1.252;2.324;4.095;-0.325;5.92;;
PM2.5;uur;�g/m�;2024-01-15T09:00:00+01:00;2024-01-15T10:00:00+01:00;4.824;12.453;7.3;6.667;4.802;0.678;4.188;7.208;5.736;4.134;3.141;5.751;3.019;1.468;7.541;9.504;4.245;0.348;2.261;6.604;3.398;1.904;4.885;;
PM2.5;uur;�g/m�;2024-01-15T10:00:00+01:00;2024-01-15T11:00:00+01:00;8.33;11.836;2.007;11.601;1.639;0.078;2.961;9.497;4.042;4.896;2.611;4.346;4.289;-0.711;4.013;6.205;4.054;0.745;2.362;4.622;2.7;1.246;4.133;;
PM2.5;uur;�g/m�;2024-01-15T11:00:00+01:00;2024-01-15T12:00:00+01:00;5.572;8.602;8.29;5.902;0.736;5.078;5.088;8.058;3.765;2.62;3.076;1.649;3.923;2.091;1.4;6.108;4.031;3.736;0.772;4.341;7.131;1.184;6.403;;
PM2.5;uur;�g/m�;2024-01-15T12:00:00+01:00;2024-01-15T13:00:00+01:00;8.002;8.04;7.457;2.713;2.368;4.145;;15.91;2.101;2.184;1.863;5.048;3.594;4.288;2.711;5.505;2.79;2.566;1.391;6.338;4.302;1.407;6.759;;
PM2.5;uur;�g/m�;2024-01-15T13:00:00+01:00;2024-01-15T14:00:00+01:00;10.097;5.169;4.188;12.13;2.367;1.769;;9.692;2.861;4.176;2.687;5.105;5.745;4.835;0.839;8.876;3.558;0.762;1.887;3.379;3.081;1.025;7.402;;
PM2.5;uur;�g/m�;2024-01-15T14:00:00+01:00;2024-01-15T15:00:00+01:00;6.085;3.733;1.669;7.505;5.185;6.812;;8.969;3.84;4.169;2.332;4.511;3.631;5.306;1.229;7.228;5.31;5.893;4.581;13.629;3.883;2.477;6.961;;
PM2.5;uur;�g/m�;2024-01-15T15:00:00+01:00;2024-01-15T16:00:00+01:00;8.208;3.763;3.743;1.144;7.892;5.654;;9.212;3.159;3.009;1.968;3.703;5.302;4.601;5.798;5.972;7.322;2.728;4.684;6.297;3.978;1.885;6.978;;
PM2.5;uur;�g/m�;2024-01-15T16:00:00+01:00;2024-01-15T17:00:00+01:00;6.974;5.855;1.505;12.826;4.629;1.71;;13.71;5.638;4.399;2.747;8.578;4.123;3.357;4.737;5.485;5.155;1.82;8.552;6.292;2.694;-1.642;3.917;;
PM2.5;uur;�g/m�;2024-01-15T17:00:00+01:00;2024-01-15T18:00:00+01:00;3.637;5.084;1.922;7.335;3.628;4.812;;10.24;3.036;5.276;2.627;6.459;3.433;3.29;7.227;5.867;2.319;0.441;7.227;3.256;3.49;-0.137;1.146;;
PM2.5;uur;�g/m�;2024-01-15T18:00:00+01:00;2024-01-15T19:00:00+01:00;5.6;4.207;0.792;7.427;5.531;9.876;;11.17;-0.406;4.571;2.504;5.366;2.749;1.011;6.504;9.023;4.872;-0.021;4.558;15.344;4.601;1.107;5.018;;
PM2.5;uur;�g/m�;2024-01-15T19:00:00+01:00;2024-01-15T20:00:00+01:00;9.1;7.669;5.11;3.041;5.619;6.763;;6.543;0.647;6.223;2.158;5.857;1.519;-1.535;3.668;9.621;7.728;0.157;4.03;7.162;3.096;1.634;4.725;;
PM2.5;uur;�g/m�;2024-01-15T20:00:00+01:00;2024-01-15T21:00:00+01:00;5.929;5.957;5.326;8.603;4.425;5.794;;7.344;-1.514;6.214;-0.949;2.522;2.808;-1.821;2.207;8.925;5.521;4.344;3.658;10.288;2.605;2.001;3.974;;
PM2.5;uur;�g/m�;2024-01-15T21:00:00+01:00;2024-01-15T22:00:00+01:00;9.832;5.132;4.52;2.713;2.35;4.01;;12.04;-2.104;5.001;;0.369;3.097;-3.621;5.82;7.802;5.035;3.97;3.209;6.767;3.423;0.759;7.302;;
PM2.5;uur;�g/m�;2024-01-15T22:00:00+01:00;2024-01-15T23:00:00+01:00;10.437;6.736;4.883;1.297;1.497;4.64;;11.11;3.009;3.521;-0.47;-0.36;2.699;-4.591;5.63;8.778;2.792;0.607;4.778;7.943;7.295;3.95;4.789;;
PM2.5;uur;�g/m�;2024-01-15T23:00:00+01:00;2024-01-16T00:00:00+01:00;7.988;7.43;11.277;0.796;1.972;6.646;;9.065;3.894;3.09;2.02;1.228;1.024;;4.122;5.895;-2.381;1.486;4.563;11.914;6.845;3.67;6.034;;
PM2.5;uur;�g/m�;2024-01-16T00:00:00+01:00;2024-01-16T01:00:00+01:00;6.996;5.067;10.838;1.504;2.818;4.66;;10.98;1.125;2.456;3.232;2.297;-1.378;;3.066;0.905;-3.779;4.217;3.418;6.195;4.626;2.661;8.205;;
PM2.5;uur;�g/m�;2024-01-16T01:00:00+01:00;2024-01-16T02:00:00+01:00;7.973;16.756;8.361;3.223;-0.541;4.522;;10.23;-0.936;1.115;-1.103;1.153;-2.587;-1.019;6.696;-2.894;0.841;3.12;5.667;2.045;3.009;1.229;7.671;-0.768;-1.236
PM2.5;uur;�g/m�;2024-01-16T02:00:00+01:00;2024-01-16T03:00:00+01:00;6.102;9.031;7.844;-0.848;;4.541;;11.43;-1.711;0.279;;0.535;-1.594;-0.101;5.845;-0.291;-0.117;0.172;2.668;7.996;3.154;2.013;7.523;0.935;1.34
PM2.5;uur;�g/m�;2024-01-16T03:00:00+01:00;2024-01-16T04:00:00+01:00;5.902;9.764;6.194;5.788;0.509;1.875;;9.29;-2.521;-1.793;2.6;6.08;1.151;-1.052;3.491;2.095;-1.282;1.623;1.384;8.466;6.093;3.622;5.542;-0.833;-0.684
PM2.5;uur;�g/m�;2024-01-16T04:00:00+01:00;2024-01-16T05:00:00+01:00;6.314;8.213;3.745;3.386;2.649;3.522;;6.276;-1.388;1.122;6.546;4.874;-1.763;-1.564;2.177;1.136;-0.41;-0.812;3.942;6.816;5.438;1.932;5.621;-2.427;
PM2.5;uur;�g/m�;2024-01-16T05:00:00+01:00;2024-01-16T06:00:00+01:00;6.465;9.512;4.011;4.925;3.628;5.019;;9.506;0.74;4.671;2.236;9.288;-0.638;-1.571;4.891;6.272;0.287;-0.399;3.063;11.189;5.105;2.895;7.594;-0.649;-0.203
PM2.5;uur;�g/m�;2024-01-16T06:00:00+01:00;2024-01-16T07:00:00+01:00;10.734;9.92;6.296;8.572;6.542;9.092;;15.01;1.081;7.541;-1.479;10.263;4.918;-0.167;5.286;5.489;-0.286;0.821;4.411;10.503;3.094;4.298;6.781;-0.485;-0.978
PM2.5;uur;�g/m�;2024-01-16T07:00:00+01:00;2024-01-16T08:00:00+01:00;10.081;11.934;8.265;7.958;6.173;9.69;;18.43;4.548;4.707;3.027;7.047;2.83;1.625;5.29;3.121;-0.385;1.941;6.317;9.357;4.019;2.346;6.241;-2.499;-1.397
