Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;�g/m�;2024-07-04T20:00:00+01:00;2024-07-04T21:00:00+01:00;1.017;-3.43;3.582;12.649;3.33;7.125;0.561;-0.229;5.767;5.311;8.759;2.881;11.709;4.128;4.022;11.013;8.876;-1.806;3.228;11.326;4.466;-3.458;5.448;2.239;4.945
PM2.5;uur;�g/m�;2024-07-04T21:00:00+01:00;2024-07-04T22:00:00+01:00;4.989;-1.85;2.612;7.742;4.059;7.791;4.431;0.074;5.483;7.794;7.748;3.912;13.179;2.721;6.622;9.866;8.547;0.861;8.431;9.347;5.551;3.628;6.746;6.513;5.575
PM2.5;uur;�g/m�;2024-07-04T22:00:00+01:00;2024-07-04T23:00:00+01:00;6.219;1.931;5.687;6.216;-1.398;10.827;2.321;0.226;5.489;5.93;6.229;4.825;12.924;1.347;6.746;17.04;8.633;3.896;7.723;8.886;6.73;4.47;6.074;9.621;4.438
PM2.5;uur;�g/m�;2024-07-04T23:00:00+01:00;2024-07-05T00:00:00+01:00;6.047;1.728;2.903;6.402;3.87;10.013;1.858;6.057;7.489;4.891;8.03;2.65;11.601;-0.193;4.948;13.326;6.354;9.151;8.69;6.244;7.079;4.143;8.627;7.23;4.855
PM2.5;uur;�g/m�;2024-07-05T00:00:00+01:00;2024-07-05T01:00:00+01:00;3.788;1.316;10.15;12.297;4.702;6.791;;8.009;5.918;7.569;11.669;5.146;11.003;2.685;5.796;13.394;7.604;13.59;9.268;6.374;3.9;2.693;9.455;7.918;8.341
PM2.5;uur;�g/m�;2024-07-05T01:00:00+01:00;2024-07-05T02:00:00+01:00;5.123;0.861;7.738;6.168;4.275;6.587;7.46;4.796;2.229;6.83;15.217;7.785;9.21;5.537;5.706;11.875;7.433;10.356;8.769;13.512;4.448;5.757;7.473;7.493;4.568
PM2.5;uur;�g/m�;2024-07-05T02:00:00+01:00;2024-07-05T03:00:00+01:00;5.904;2.326;6.385;9.386;5.294;6.486;12.679;3.521;-0.297;9.082;5.339;13.806;7.625;8.172;9.298;15.687;6.909;5.136;8.876;11.13;6.527;3.936;6.164;6.637;1.69
PM2.5;uur;�g/m�;2024-07-05T03:00:00+01:00;2024-07-05T04:00:00+01:00;6.62;6.402;5.336;4.619;3.822;7.282;12.257;6.61;4.067;7.388;4.644;6.495;5.126;5.197;5.872;9.572;14.306;4.686;8.599;13.424;8.798;3.24;3.57;8.136;5.89
PM2.5;uur;�g/m�;2024-07-05T04:00:00+01:00;2024-07-05T05:00:00+01:00;5.939;6.921;4.794;9.415;6.189;7.35;13.149;5.712;2.629;5.637;3.102;3.053;3.033;2.31;2.189;10.17;9.229;8.698;9.651;10.758;11.356;5.47;3.656;10.092;6.996
PM2.5;uur;�g/m�;2024-07-05T05:00:00+01:00;2024-07-05T06:00:00+01:00;6.26;4.153;5.217;8.549;8.458;7.536;19.117;4.929;0.965;9.278;1.747;-0.027;4.658;2.388;3.948;9.268;9.317;9.729;10.131;8.974;11.493;4.542;5.439;11.493;4.618
PM2.5;uur;�g/m�;2024-07-05T06:00:00+01:00;2024-07-05T07:00:00+01:00;5.898;4.108;10.983;11.542;8.679;8.691;15.09;4.644;1.249;5.241;3.182;-3.666;7.097;12.924;12.287;10.846;10.15;7.506;9.053;10.346;9.063;7.946;5.741;8.749;7.22
PM2.5;uur;�g/m�;2024-07-05T07:00:00+01:00;2024-07-05T08:00:00+01:00;7.918;5.411;6.626;9.435;5.957;4.635;20.489;8.582;-0.433;4.519;1.568;-0.438;3.85;12.042;6.328;8.71;6.38;6.07;9.141;9.112;10.209;6.891;5.111;8.569;5.638
PM2.5;uur;�g/m�;2024-07-05T08:00:00+01:00;2024-07-05T09:00:00+01:00;8.437;9.121;8.64;8.388;4.359;7.071;20.529;5.135;1.849;8.501;-0.185;4.9;5.448;8.505;2.96;4.348;5.07;4.646;4.445;10.68;9.484;7.206;4.508;6.143;3.66
PM2.5;uur;�g/m�;2024-07-05T09:00:00+01:00;2024-07-05T10:00:00+01:00;4.584;6.065;8.006;7.882;7.813;13.61;16.55;1.692;1.975;7.615;0.548;5.922;7.723;5.33;9.396;6.132;29.731;3.236;1.781;9.69;9.719;7.79;4.945;15.776;3.679
PM2.5;uur;�g/m�;2024-07-05T10:00:00+01:00;2024-07-05T11:00:00+01:00;7.415;3.886;6.811;10.317;6.523;9.386;12.12;4.698;;7.432;1.067;6.824;8.297;;6.462;6.434;9.915;5.016;4.217;11.963;9.21;5.05;4.924;13.992;4.198
PM2.5;uur;�g/m�;2024-07-05T11:00:00+01:00;2024-07-05T12:00:00+01:00;4.321;2.233;4.364;7.062;6.256;7.272;7.842;4.586;;9.778;2.961;2.06;5.786;;6.322;11.483;6.349;6.177;4.97;9.562;6.867;4.574;2.719;9.396;3.957
PM2.5;uur;�g/m�;2024-07-05T12:00:00+01:00;2024-07-05T13:00:00+01:00;2.466;4.902;8.264;5.291;7.659;6.874;5.754;4.607;;4.787;1.256;-1.71;3.96;;4.348;10.846;4.422;4.321;6.755;6.903;7.137;6.111;2.405;12.64;5.385
PM2.5;uur;�g/m�;2024-07-05T13:00:00+01:00;2024-07-05T14:00:00+01:00;3.815;4.624;5.915;6.525;6.224;12.532;10.729;3.214;;5.485;1.742;2.034;3.458;-0.098;1.219;8.594;3.543;4.954;9.043;9.004;6.297;7.383;4.348;7.681;2.864
PM2.5;uur;�g/m�;2024-07-05T14:00:00+01:00;2024-07-05T15:00:00+01:00;4.892;3.556;1.72;6.11;3.666;10.307;12.159;3.259;;4.077;1.512;2.718;10.033;-1;1.206;7.236;3.918;10.17;5.834;7.173;5.923;4.378;1.786;4.357;2.067
PM2.5;uur;�g/m�;2024-07-05T15:00:00+01:00;2024-07-05T16:00:00+01:00;7.369;3.048;5.418;4.247;3.05;7.976;10.082;1.668;;1.033;2.829;-1.219;6.472;-0.385;3.924;7.451;4.504;5.042;5.715;4.31;4.741;3.241;-1.431;5.281;-0.032
PM2.5;uur;�g/m�;2024-07-05T16:00:00+01:00;2024-07-05T17:00:00+01:00;3.504;5.756;7.546;7.593;3.179;5.18;11.758;-0.67;;2.152;4.665;-2.955;1.669;3.008;7.088;8.319;4.698;7.426;4.211;11.954;1.923;3.185;-1.791;4.585;-1.235
PM2.5;uur;�g/m�;2024-07-05T17:00:00+01:00;2024-07-05T18:00:00+01:00;1.177;5.433;7.206;5.828;3.474;7.646;11.611;1.96;;3.242;2.554;-3.232;2.169;3.141;3.469;7.952;1.238;10.082;1.985;9.925;0.278;1.064;-3.073;6.49;-1.525
PM2.5;uur;�g/m�;2024-07-05T18:00:00+01:00;2024-07-05T19:00:00+01:00;1.463;4.646;7.409;3.108;2.811;4.397;8.068;2.986;;2.119;0.712;-2.38;5.981;2.168;0.555;6.09;9.18;4.954;2.442;10.327;5.404;-0.661;-2.292;8.599;-1.528
PM2.5;uur;�g/m�;2024-07-05T19:00:00+01:00;2024-07-05T20:00:00+01:00;0.888;4.046;6.486;14.325;4.258;8.246;14.717;1.408;;0.703;0.021;-1.272;6.868;1.946;-0.128;6.902;6.472;5.442;2.109;7.108;5.943;2.039;1.332;6.011;-0.665
PM2.5;uur;�g/m�;2024-07-05T20:00:00+01:00;2024-07-05T21:00:00+01:00;0.594;7.911;4.403;6.755;4.188;5.698;3.24;0.699;;-1.32;1.888;-3.701;3.338;4.225;-0.023;9.69;2.04;5.023;5.001;12.542;3.931;0.787;1.894;6.386;1.208
PM2.5;uur;�g/m�;2024-07-05T21:00:00+01:00;2024-07-05T22:00:00+01:00;5.371;4.846;2.595;6.759;4.09;1.825;10.533;-0.712;;;3.184;-3.266;3.376;3.385;2.79;8.453;2.506;4.897;2.893;8.53;3.606;-2.409;1.159;4.42;3.547
PM2.5;uur;�g/m�;2024-07-05T22:00:00+01:00;2024-07-05T23:00:00+01:00;6.422;5.949;1.295;13.737;2.817;3.373;4.44;-0.244;;1.626;0.315;-2.136;1.038;6.894;1.297;5.09;7.395;4.821;3.475;5.295;2.855;-2.502;0.181;8.295;3.543
PM2.5;uur;�g/m�;2024-07-05T23:00:00+01:00;2024-07-06T00:00:00+01:00;4.325;5.056;0.908;0.254;0.453;5.243;-0.468;3.463;;;-2.742;0.8;3.355;4.714;4.079;3.412;5.226;2.438;2.044;5.61;1.281;4.088;-0.744;10.18;2.089
PM2.5;uur;�g/m�;2024-07-06T00:00:00+01:00;2024-07-06T01:00:00+01:00;2.627;4.65;4.016;7.719;2.324;6.928;10.729;0.64;;1.862;-0.95;0.596;2.795;4.47;6.328;3.234;4.833;3.993;1.527;6.381;-0.812;;4.899;8.464;-0.683
PM2.5;uur;�g/m�;2024-07-06T01:00:00+01:00;2024-07-06T02:00:00+01:00;2.34;4.44;3.018;6.291;4.83;6.377;5.199;-0.012;;0.982;3.331;-3.476;2.556;4.483;3.332;7.456;7.633;8.886;2.604;14.805;-0.101;;3.644;5.115;-0.344
PM2.5;uur;�g/m�;2024-07-06T02:00:00+01:00;2024-07-06T03:00:00+01:00;1.607;3.069;0.919;6.485;6.189;3.75;5.41;1.095;;-0.706;2.204;-2.414;2.706;1.945;2.197;6.908;6.216;5.831;2.521;13.502;2.4;;-0.195;4.657;-1.661
PM2.5;uur;�g/m�;2024-07-06T03:00:00+01:00;2024-07-06T04:00:00+01:00;-2.734;2.066;0.889;3.21;2.923;5.694;4.153;0.494;;-2.481;-1.513;0.357;-0.703;0.011;3.294;8.283;3.539;2.042;5.932;6.62;0.858;;-0.124;8.906;-1.888
PM2.5;uur;�g/m�;2024-07-06T04:00:00+01:00;2024-07-06T05:00:00+01:00;2.055;1.093;2.362;8.113;-0.145;5.706;3.679;1.666;;-3.877;-0.313;0.426;1.76;0.979;1.287;5.716;5.786;2.377;6.27;5.403;-2.293;;2.624;6.825;-2.129
PM2.5;uur;�g/m�;2024-07-06T05:00:00+01:00;2024-07-06T06:00:00+01:00;4.098;-1.542;3.328;7.57;2.743;7.524;5.824;2.635;;-1.037;-1.058;1.493;2.243;1.242;3.188;10.366;6.609;6.891;1.733;5.598;1.887;;0.94;7.017;-0.114
PM2.5;uur;�g/m�;2024-07-06T06:00:00+01:00;2024-07-06T07:00:00+01:00;2.38;-3.884;5.572;6.069;3.873;4.078;2.582;2.572;;0.534;-2.36;0.3;1.11;3.067;4.113;8.323;6.255;4.843;1.279;2.791;2.907;;2.767;7.698;1.793
PM2.5;uur;�g/m�;2024-07-06T07:00:00+01:00;2024-07-06T08:00:00+01:00;1.73;2.736;4.84;4.213;1.813;3.66;-0.107;1.277;;-1.1;-1.852;0.827;4.471;4.445;3.293;10.003;6.147;1.849;1.615;2.868;1.809;;3.054;9.366;0.388
PM2.5;uur;�g/m�;2024-07-06T08:00:00+01:00;2024-07-06T09:00:00+01:00;1.329;2.772;5.442;3.677;4.078;3.139;0.383;-0.566;;1.865;5.938;1.201;4.748;0.935;2.631;8.254;5.478;2.007;1.787;4.305;5.363;;0.627;7.508;3.531
PM2.5;uur;�g/m�;2024-07-06T09:00:00+01:00;2024-07-06T10:00:00+01:00;1.556;-1.207;5.479;2.726;3.658;4.433;-0.99;0.268;;1.368;4.478;1.705;4.2;0.445;2.412;6.389;1.35;0.979;3.052;11.846;4.821;;3.071;7.438;2.607
PM2.5;uur;�g/m�;2024-07-06T10:00:00+01:00;2024-07-06T11:00:00+01:00;1.562;-2.28;3.682;1.147;-0.399;2.54;-1.54;2.035;;-1.011;1.452;0.742;2.359;2.745;0.482;5.879;-1.948;0.509;0.591;7.606;2.478;;2.926;4.191;0.68
PM2.5;uur;�g/m�;2024-07-06T11:00:00+01:00;2024-07-06T12:00:00+01:00;0.724;0.078;4.182;8.495;-0.106;1.951;2.547;0.852;;1.983;1.693;2.698;3.924;4.647;-0.335;6.059;2.223;2.111;1.088;3.304;0.511;;2.113;2.861;-0.053
PM2.5;uur;�g/m�;2024-07-06T12:00:00+01:00;2024-07-06T13:00:00+01:00;-0.86;1.375;3.248;11.032;4.116;2.725;2.69;-3.353;;3.221;7.392;5.674;9.141;5.57;-0.348;4.434;5.123;3.634;-0.179;4.957;-1.051;;3.079;3.613;0.166
PM2.5;uur;�g/m�;2024-07-06T13:00:00+01:00;2024-07-06T14:00:00+01:00;0.152;0.305;0.125;5.569;1.835;3.599;1.674;-2.351;;4.352;3.777;2.968;9.602;2.475;1.745;8.827;3.022;6.999;-1.666;4.746;-1.565;;1.129;5.17;1.934
PM2.5;uur;�g/m�;2024-07-06T14:00:00+01:00;2024-07-06T15:00:00+01:00;3.398;0.093;4.249;4.316;1.526;4.67;-0.079;3.731;;3.857;-1.595;3.542;5.855;1.227;3.019;6.945;5.017;4.716;5.779;3.997;2.11;;0.611;4.259;3.041
PM2.5;uur;�g/m�;2024-07-06T15:00:00+01:00;2024-07-06T16:00:00+01:00;2.1;2.538;4.93;4.366;2.114;6.267;0.038;2.758;;0.248;0.79;1.447;2.471;3.712;2.507;6.487;2.861;2.448;6.226;2.352;3.144;;1.213;2.704;4.828
PM2.5;uur;�g/m�;2024-07-06T16:00:00+01:00;2024-07-06T17:00:00+01:00;-0.752;3.198;2.595;2.283;0.252;4.416;0.906;-0.02;;-1.111;0.046;-1.034;4.806;4.893;-0.034;4.972;1.601;2.07;3.291;0.839;0.039;;0.44;1.971;3.425
PM2.5;uur;�g/m�;2024-07-06T17:00:00+01:00;2024-07-06T18:00:00+01:00;-0.028;2.649;0.325;3.804;-3.419;3.978;2.749;-0.123;;-0.873;;1.653;3.737;4.09;-0.425;7.778;2.808;0.394;3.728;-1.247;-0.389;;0.589;1.72;0.587
PM2.5;uur;�g/m�;2024-07-06T18:00:00+01:00;2024-07-06T19:00:00+01:00;1.421;1.088;0.59;3.32;-4.052;2.059;-0.893;-0.337;;-1.464;-0.541;2.408;5.1;-2.999;3.46;5.382;6.849;-0.638;2.305;4.257;0.919;;0.332;0.282;0.935
PM2.5;uur;�g/m�;2024-07-06T19:00:00+01:00;2024-07-06T20:00:00+01:00;0.215;-0.91;-0.243;3.03;-1.184;1.248;;-1.405;;-0.825;3.655;0.991;2.274;;1.758;4.695;3.964;-3.036;-0.962;11.611;0.928;;0.857;-1.347;-0.59
PM2.5;uur;�g/m�;2024-07-06T20:00:00+01:00;2024-07-06T21:00:00+01:00;-4.434;0.052;0.093;2.367;2.419;-0.839;;-1.113;;-0.538;5.387;0.007;-1.825;-1.796;-1.269;3.139;1.059;-3.605;-1.713;6.262;-0.307;;-0.453;-0.641;3.156
PM2.5;uur;�g/m�;2024-07-06T21:00:00+01:00;2024-07-06T22:00:00+01:00;-4.918;0.164;0.502;-0.115;-0.887;-2.59;;-2.078;;-0.365;4.636;;-3.064;0.368;0.58;5.42;2.175;0.365;-1.174;2.842;-2.748;;-2.041;0.287;0.312
PM2.5;uur;�g/m�;2024-07-06T22:00:00+01:00;2024-07-06T23:00:00+01:00;1.621;-2.712;0.239;11.738;-3.77;-0.741;7.367;4.08;;0.623;3.842;;2.033;2.286;0.815;7.155;2.341;1.306;1.468;20.225;-2.918;;3.29;3.87;-3.187
PM2.5;uur;�g/m�;2024-07-06T23:00:00+01:00;2024-07-07T00:00:00+01:00;2.405;-2.8;0.539;5.535;-3.561;0.043;9.268;3.548;;0.487;7.941;-2.601;5.201;-0.16;1.645;5.844;3.906;-1.51;0.56;3.923;-0.226;;3.45;4.445;-0.483
PM2.5;uur;�g/m�;2024-07-07T00:00:00+01:00;2024-07-07T01:00:00+01:00;3.264;-0.809;-0.921;11.611;-4.037;2.376;10.435;1.106;;1.534;8.56;-1.948;4.94;12.052;3.466;4.5;2.53;-0.949;0.707;3.857;0.218;-2.455;2.566;6.395;0.379
PM2.5;uur;�g/m�;2024-07-07T01:00:00+01:00;2024-07-07T02:00:00+01:00;4.818;0.826;0.885;5.854;-0.954;2.494;6.746;6.585;;1.217;4.361;-0.912;3.159;7.304;0.723;5.049;2.261;0.744;0.867;15.305;0.463;-1.291;0.603;7.407;2.168
PM2.5;uur;�g/m�;2024-07-07T02:00:00+01:00;2024-07-07T03:00:00+01:00;4.429;-0.776;5.105;-0.716;1.145;2.8;;4.868;;3.551;0.519;-0.844;2.776;3.065;0.168;4.481;2.903;0.722;-0.896;3.188;9.866;-2.435;-2.089;5.547;2.306
PM2.5;uur;�g/m�;2024-07-07T03:00:00+01:00;2024-07-07T04:00:00+01:00;2.153;-1.316;4.285;4.532;1.917;6.1;5.912;4.492;;2.092;3.362;-0.93;2.747;5.645;1.87;7.817;3.558;1.288;-0.871;7.781;6.023;-3.15;-1.707;4.3;0.673
PM2.5;uur;�g/m�;2024-07-07T04:00:00+01:00;2024-07-07T05:00:00+01:00;1.316;-2.717;2.476;4.494;1.229;6.239;5.994;3.429;;-1.937;3.444;0.933;6.606;8.214;-0.246;10.239;2.922;1.261;4.579;9.18;4.633;-3.459;-0.393;6.331;-0.084
PM2.5;uur;�g/m�;2024-07-07T05:00:00+01:00;2024-07-07T06:00:00+01:00;3.971;7.67;0.428;6.93;1.094;5.828;3.776;6.032;;-2.991;3.372;1.094;4.139;4.767;1.854;8.448;4.12;3.556;2.866;6.004;5.302;-2.179;3.755;5.824;-0.712
PM2.5;uur;�g/m�;2024-07-07T06:00:00+01:00;2024-07-07T07:00:00+01:00;4.933;8.598;4.788;11.14;2.64;5.438;3.19;5.712;;2.322;3.069;0.396;4.927;3.903;5.2;7.129;3.852;3.259;1.588;7.353;6.541;4.712;2.168;3.243;-0.089
PM2.5;uur;�g/m�;2024-07-07T07:00:00+01:00;2024-07-07T08:00:00+01:00;4.23;3.727;6.049;6.338;0.703;7.725;12.042;7.787;;6.028;2.952;2.796;4.896;6.304;2.991;12.796;9.053;4.598;8.687;5.807;5.765;1.222;1.407;4.192;0.531
PM2.5;uur;�g/m�;2024-07-07T08:00:00+01:00;2024-07-07T09:00:00+01:00;6.324;1.662;5.778;4.969;7.479;6.848;12.189;5.666;;3.701;10.268;2.54;5.811;7.059;2.476;10.023;8.01;8.827;5.036;5.036;8.847;-3.735;-0.196;3.567;6.454
PM2.5;uur;�g/m�;2024-07-07T09:00:00+01:00;2024-07-07T10:00:00+01:00;4.683;1.171;3.895;7.614;8.039;6.681;6.554;6.647;;0.758;9.014;9.641;4.357;6.075;4.445;8.619;7.641;7.498;3.084;3.659;7.799;1.699;-2.236;3.639;3.429
PM2.5;uur;�g/m�;2024-07-07T10:00:00+01:00;2024-07-07T11:00:00+01:00;5.658;-1.936;2.216;4.404;8.648;7.645;5.218;4.086;;2.51;4.594;5.423;5.49;3.073;4.161;8.676;4.52;12.042;4.129;13.1;8.565;4.931;-1.427;8.343;0.591
PM2.5;uur;�g/m�;2024-07-07T11:00:00+01:00;2024-07-07T12:00:00+01:00;4.091;-2.349;1.402;3.087;5.891;6.714;3.286;0.832;;2.813;2.899;-3.778;4.531;5.981;4.814;8.759;3.294;7.629;3.669;8.827;8.516;2.57;-0.841;8.613;1.782
PM2.5;uur;�g/m�;2024-07-07T12:00:00+01:00;2024-07-07T13:00:00+01:00;8.622;2.935;2.86;6.288;2.889;5.625;18.872;1.563;;1.299;1.787;-1.347;5.771;3.629;7.431;9.219;6.52;2.959;2.922;9.788;3.793;1.445;0.616;8.572;2.555
PM2.5;uur;�g/m�;2024-07-07T13:00:00+01:00;2024-07-07T14:00:00+01:00;5.413;4.642;4.362;6.083;1.49;5.387;12.973;0.62;;4.612;2.625;2.164;5.268;1.658;7.228;8.3;5.428;2.232;0.719;6.182;5.343;1.545;6.15;5.235;4.239
PM2.5;uur;�g/m�;2024-07-07T14:00:00+01:00;2024-07-07T15:00:00+01:00;3.491;1.015;4.622;8.769;0.198;4.03;12.375;0.441;;3.348;4.556;0.743;5.726;1.185;5.527;7.543;4.67;2.027;0.105;8.399;3.305;1.227;3.194;2.822;1.764
PM2.5;uur;�g/m�;2024-07-07T15:00:00+01:00;2024-07-07T16:00:00+01:00;2.628;-1.602;5.267;6.422;-2.82;2.083;6.4;0.942;;4.858;6.051;0.978;2.977;2.829;2.251;6.314;4.626;1.353;1.882;5.567;2.29;0.986;-0.507;1.913;0.665
PM2.5;uur;�g/m�;2024-07-07T16:00:00+01:00;2024-07-07T17:00:00+01:00;2.248;3.399;2.092;6.622;-1.469;5.104;7.457;-0.33;;1.598;5.73;3.855;5.101;4.62;-2.286;9.366;4.257;1.861;-0.34;6.517;5.969;0.486;0.507;4.235;1.754
PM2.5;uur;�g/m�;2024-07-07T17:00:00+01:00;2024-07-07T18:00:00+01:00;0.859;4.369;6.274;7.864;4.036;3.289;7.659;-0.478;;-2.06;7.634;3.809;4.516;4.873;1.311;6.487;5.24;10.68;-1.468;11.581;4.994;-1.224;0.455;4.57;2.966
PM2.5;uur;�g/m�;2024-07-07T18:00:00+01:00;2024-07-07T19:00:00+01:00;0.541;4.979;3.577;4.697;3.344;4.19;7.725;3.142;;0.367;5.523;2.646;4.753;2.302;6.458;4.153;6.623;8.818;0.064;7.841;3.11;0.297;0.353;3.413;1.688
PM2.5;uur;�g/m�;2024-07-07T19:00:00+01:00;2024-07-07T20:00:00+01:00;2.452;4.058;0.597;3.003;1.72;3.697;7.454;0.959;;1.117;4.391;1.74;6.115;2.01;3.478;8.542;5.784;5.015;0.857;9.964;2.742;1.108;1.981;5.491;0.654
PM2.5;uur;�g/m�;2024-07-07T20:00:00+01:00;2024-07-07T21:00:00+01:00;2.46;4.889;2.979;5.472;2.464;4.828;10.591;-3.957;;0.017;1.524;1.494;4.715;1.936;1.74;7.809;6.656;1.582;1.083;11.983;2.061;0.15;-0.696;4.76;0.419
PM2.5;uur;�g/m�;2024-07-07T21:00:00+01:00;2024-07-07T22:00:00+01:00;2.637;3.386;3.95;2.231;3.535;6.452;10.386;1.023;;-0.444;-1.707;1.924;6.886;4.969;1.378;7.255;6.954;2.48;3.507;10.415;5.058;-0.747;-0.905;5.243;0.003
PM2.5;uur;�g/m�;2024-07-07T22:00:00+01:00;2024-07-07T23:00:00+01:00;2.901;2.191;5.687;14.208;1.531;4.261;11.601;3.02;;2.097;3.282;0.335;7.393;2.134;2.613;9.562;8.505;2.412;4.109;9.602;7.087;0.584;3.218;3.984;-0.739
PM2.5;uur;�g/m�;2024-07-07T23:00:00+01:00;2024-07-08T00:00:00+01:00;4.457;3.043;4.404;9.082;1.049;6.129;13.855;4.727;;3.803;2.434;0.287;4.825;-0.283;4.827;9.014;5.938;1.255;2.081;11.366;9.396;-0.629;0.838;3.261;2.491
PM2.5;uur;�g/m�;2024-07-08T00:00:00+01:00;2024-07-08T01:00:00+01:00;6.859;3.668;6.138;10.934;3.641;8.71;11.013;4.078;;2.059;1.618;2.45;7.219;-0.051;3.927;6.616;4.267;2.881;-0.006;9.376;6.569;3.074;2.354;4.53;3.009
PM2.5;uur;�g/m�;2024-07-08T01:00:00+01:00;2024-07-08T02:00:00+01:00;6.866;2.428;3.263;6.648;5.85;6.424;12.11;5.019;;1.527;4.087;1.882;9.905;5.271;-1.923;4.808;6.844;2.462;-1.095;9.641;3.567;3.426;1.707;4.271;-1.425
PM2.5;uur;�g/m�;2024-07-08T02:00:00+01:00;2024-07-08T03:00:00+01:00;6.404;4.195;0.806;6.214;4.996;8.25;8.615;3.623;;3.537;3.805;3.934;6.454;5.03;-4.103;7.089;6.627;2.781;-0.53;7.374;3.997;0.782;-0.567;4.552;
PM2.5;uur;�g/m�;2024-07-08T03:00:00+01:00;2024-07-08T04:00:00+01:00;7.589;3.985;2.436;10.278;5.93;6.907;12.189;3.987;;1.908;8.257;3.348;2.318;5.468;-1.205;4.172;6.944;3.034;-0.591;10.278;5.938;-0.338;1.391;2.592;-4.301
PM2.5;uur;�g/m�;2024-07-08T04:00:00+01:00;2024-07-08T05:00:00+01:00;9.817;9.729;1.662;8.481;3.917;6.308;11.787;5.317;;0.07;5.663;2.505;6.338;14.227;1.412;3.494;6.58;4.066;-0.918;8.318;3.306;0.432;0.726;1.486;-2.19
PM2.5;uur;�g/m�;2024-07-08T05:00:00+01:00;2024-07-08T06:00:00+01:00;7.518;5.684;3.672;6.702;1.687;9.288;8.404;3.418;;2.399;7.405;4.391;8.405;8.093;4.19;5.246;4.312;4.176;0.162;7.601;3.998;3.076;2.039;4.451;0.472
PM2.5;uur;�g/m�;2024-07-08T06:00:00+01:00;2024-07-08T07:00:00+01:00;6.031;4.596;9.327;10.16;7.813;8.662;12.963;1.806;;2.306;9.131;2.813;5.179;10.219;5.007;7.529;3.236;5.138;8.103;7.429;9.229;2.148;4.638;8.583;2.339
PM2.5;uur;�g/m�;2024-07-08T07:00:00+01:00;2024-07-08T08:00:00+01:00;6.969;8.569;11.954;6.765;7.253;8.456;11.591;4.951;;3.395;8.6;4.593;6.014;8.436;6.681;19.255;2.528;6.547;10.092;3.916;8.896;1.515;2.671;9.709;1.095
PM2.5;uur;�g/m�;2024-07-08T08:00:00+01:00;2024-07-08T09:00:00+01:00;2.867;5.142;9.082;4.283;6.443;6.011;13.531;6.066;;5.123;4.416;3.71;5.29;16.854;5.54;11.444;7.299;4.379;7.747;15.315;8.488;0.8;1.418;6.343;4.832
PM2.5;uur;�g/m�;2024-07-08T09:00:00+01:00;2024-07-08T10:00:00+01:00;2.067;1.822;7.865;4.654;7.961;5.678;13.953;4.209;;7.838;1.335;6.373;2.473;7.108;3.96;11.836;6.248;7.474;7.682;2.791;8.268;-0.896;-0.656;5.128;5.572
PM2.5;uur;�g/m�;2024-07-08T10:00:00+01:00;2024-07-08T11:00:00+01:00;3.294;2.111;5.774;5.725;10.689;5.974;11.483;2.792;;3.924;2.138;7.361;5.939;7.531;2.364;10.856;6.301;17.128;4.952;0.613;8.808;0.897;-2.117;6.201;4.57
PM2.5;uur;�g/m�;2024-07-08T11:00:00+01:00;2024-07-08T12:00:00+01:00;2.757;2.99;6.955;6.592;7.874;6.635;14.472;7.408;;3.238;4.508;4.549;5.794;7.981;7.441;11.689;4.21;15.991;2.69;6.443;6.619;0.657;1.825;5.203;2.591
PM2.5;uur;�g/m�;2024-07-08T12:00:00+01:00;2024-07-08T13:00:00+01:00;5.115;2.955;7.345;6.548;3.366;6.009;5.252;7.473;;5.361;4.78;4.462;3.838;5.219;15.09;6.703;0.897;11.611;4.491;10.297;5.361;0.139;0.3;5.636;0.752
PM2.5;uur;�g/m�;2024-07-08T13:00:00+01:00;2024-07-08T14:00:00+01:00;5.167;1.662;5.542;4.483;2.434;4.658;10.209;7.352;;3.198;4.511;6.037;5.682;1.486;0.33;6.586;1.4;11.238;5.436;8.589;3.341;4.009;-1.895;5.923;0.214
PM2.5;uur;�g/m�;2024-07-08T14:00:00+01:00;2024-07-08T15:00:00+01:00;9.856;1.071;5.203;2.152;2.469;4.318;12.228;2.766;;0.959;1.395;2.833;5.003;1.3;1.519;4.629;3.428;8.657;6.153;8.505;12.571;3.354;2.329;7.504;2.128
PM2.5;uur;�g/m�;2024-07-08T15:00:00+01:00;2024-07-08T16:00:00+01:00;5.233;1.138;4.578;3.146;2.157;10.248;12.659;6.271;;0.743;2.289;3.485;7.706;3.334;2.869;5.816;4.147;7.757;4.571;9.925;6.789;1.478;0.475;9.611;3.167
PM2.5;uur;�g/m�;2024-07-08T16:00:00+01:00;2024-07-08T17:00:00+01:00;2.962;3.994;2.417;4.331;2.678;8.925;6.561;4.582;;-0.208;5.584;5.178;10.758;0.539;3.528;7.775;4.357;10.395;4.181;6.879;4.083;3.166;-1.18;7.921;-1.354
