Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;�g/m�;2024-09-04T22:00:00+01:00;2024-09-04T23:00:00+01:00;4.952;5.916;6.359;12.12;3.11;6.643;;12.66;5.903;4.37;-1.412;7.096;3.052;2.295;4.359;-0.022;5.078;6.196;2.742;10.876;10.787;2.536;;1.799;4.056
PM2.5;uur;�g/m�;2024-09-04T23:00:00+01:00;2024-09-05T00:00:00+01:00;2.63;12.297;16.089;10.944;4.875;8.023;;12.37;4.978;1.754;-0.713;4.184;6.1;-1.917;2.151;0.883;6.213;6.618;3.171;13.041;9.053;19.843;;2.045;3.04
PM2.5;uur;�g/m�;2024-09-05T00:00:00+01:00;2024-09-05T01:00:00+01:00;3.619;13.051;14.609;16.462;4.171;8.52;;11.43;3.059;2.894;-2.377;2.75;6.694;2.897;2.411;3.195;10.307;5.67;5.031;11.219;10.542;;-3.581;2.481;
PM2.5;uur;�g/m�;2024-09-05T01:00:00+01:00;2024-09-05T02:00:00+01:00;6.357;18.814;11.934;10.229;24.801;11.473;;10.49;1.172;1.547;0.383;1.573;5.64;7.336;1.575;3.523;;8.474;3.09;17.628;10.778;9.896;;1.479;7.909
PM2.5;uur;�g/m�;2024-09-05T02:00:00+01:00;2024-09-05T03:00:00+01:00;8.36;16.863;14.972;17.089;39.354;12.787;;10.47;3.276;4.167;0.768;1.288;5.652;3.987;3.057;8.579;5.835;6.128;1.934;9.611;5.93;9.562;-1.898;16.922;7.627
PM2.5;uur;�g/m�;2024-09-05T03:00:00+01:00;2024-09-05T04:00:00+01:00;7.218;11.669;18.137;14.698;13.737;14.923;;9.598;8.857;11.856;0.811;11.385;6.699;0.958;5.811;6.385;7.606;4.682;1.473;11.072;13.963;5.269;0.4;14.325;4.221
PM2.5;uur;�g/m�;2024-09-05T04:00:00+01:00;2024-09-05T05:00:00+01:00;5.709;23.018;11.856;13.326;33.945;9.249;;8.266;12.512;11.581;5.243;12.561;10.983;1.896;3.525;6.668;10.846;5.767;3.648;14.982;8.389;2.115;0.194;7.978;5.135
PM2.5;uur;�g/m�;2024-09-05T05:00:00+01:00;2024-09-05T06:00:00+01:00;5.404;25.977;20.607;8.886;8.678;12.826;;9.211;10.454;6.067;4.147;13.59;13.982;4.173;0.154;8.031;;5.645;4.712;17.863;7.716;0.374;1.217;7.688;5.321
PM2.5;uur;�g/m�;2024-09-05T06:00:00+01:00;2024-09-05T07:00:00+01:00;3.514;28.427;28.927;8.422;4.016;7.525;;11.12;7.534;12.747;4.946;10.699;3.879;5.375;0.066;5.089;7.175;6.346;1.896;10.944;4.524;4.869;5.431;13.649;6.277
PM2.5;uur;�g/m�;2024-09-05T07:00:00+01:00;2024-09-05T08:00:00+01:00;1.673;40.726;28.222;10.043;6.507;8.584;;10.67;3.996;10.621;9.631;9.484;3.676;3.882;0.95;6.755;5.85;15.05;0.39;14.492;7.193;6.575;4.233;10.435;4.676
PM2.5;uur;�g/m�;2024-09-05T08:00:00+01:00;2024-09-05T09:00:00+01:00;3.921;21.95;21.705;9.905;10.327;8.984;;11.14;4.889;5.185;6.281;7.965;4.703;3.393;0.847;4.934;5.423;13.296;4.988;15.844;5.624;6.41;4.26;8.974;4.3
PM2.5;uur;�g/m�;2024-09-05T09:00:00+01:00;2024-09-05T10:00:00+01:00;7.871;17.589;18.627;11.179;10.484;8.285;;11.12;4.293;5.478;8.281;18.382;14.864;9.592;2.094;4.65;5.595;11.856;5.075;11.179;4.476;13.159;9.945;4.576;9.896
PM2.5;uur;�g/m�;2024-09-05T10:00:00+01:00;2024-09-05T11:00:00+01:00;6.886;17.922;;14.443;9.533;8.095;;15.78;11.032;10.66;13.522;15.364;4.653;;6.356;3.29;13.963;17.275;12.424;21.322;6.401;13.002;9.004;8.112;12.346
PM2.5;uur;�g/m�;2024-09-05T11:00:00+01:00;2024-09-05T12:00:00+01:00;10.582;;;16.824;15.011;14.737;;19.91;13.727;9.445;8.71;13.757;9.876;8.867;4.244;9.876;15.207;;11.248;19.911;14.355;7.842;11.405;14.355;13.58
PM2.5;uur;�g/m�;2024-09-05T12:00:00+01:00;2024-09-05T13:00:00+01:00;17.05;;;19.921;17.971;21.881;;22.24;18.735;15.305;15.756;22.067;15.903;6.816;7.903;13.218;12.836;24.194;10.395;21.009;14.805;9.651;19.323;20.813;12.561
PM2.5;uur;�g/m�;2024-09-05T13:00:00+01:00;2024-09-05T14:00:00+01:00;10.209;13.159;9.249;21.058;17.902;21.273;;15.71;11.395;7.94;13.757;11.562;13.1;15.815;12.551;11.748;14.492;19.039;10.072;17.628;11.003;15.638;12.228;20.009;17.177
PM2.5;uur;�g/m�;2024-09-05T14:00:00+01:00;2024-09-05T15:00:00+01:00;11.797;12.806;14.021;24.204;21.724;16.667;;12.24;11.571;12.973;12.424;16.079;14.707;14.57;7.973;14.56;16.599;15.109;9.053;18.794;12.101;9.484;11.689;16.834;10.121
PM2.5;uur;�g/m�;2024-09-05T15:00:00+01:00;2024-09-05T16:00:00+01:00;12.287;12.238;21.097;19.196;13.865;18.275;;12.7;19.284;14.404;17.559;18.079;17.314;16.462;10.64;11.718;16.089;15.746;8.798;21.019;9.905;11.101;14.335;12.081;11.179
PM2.5;uur;�g/m�;2024-09-05T16:00:00+01:00;2024-09-05T17:00:00+01:00;10.209;16.344;18.314;20.656;14.188;15.325;;13.49;20.235;16.569;17.246;16.168;18.539;16.599;12.228;13.659;16.805;11.738;9.631;21.411;15.237;12.64;9.092;10.68;12.698
PM2.5;uur;�g/m�;2024-09-05T17:00:00+01:00;2024-09-05T18:00:00+01:00;9.523;16.119;16.589;20.881;16.599;16.119;;11.91;13.992;10.19;11.816;17.99;14.325;16.922;9.739;15.589;17.01;12.689;14.943;22.979;12.081;12.581;15.266;13.11;9.807
PM2.5;uur;�g/m�;2024-09-05T18:00:00+01:00;2024-09-05T19:00:00+01:00;14.129;11.846;16.138;15.707;20.293;23.42;;12.48;14.619;17.755;11.542;17.02;16.569;14.756;12.875;19.137;21.185;8.798;12.63;27.173;14.933;11.718;13.257;11.777;6.029
PM2.5;uur;�g/m�;2024-09-05T19:00:00+01:00;2024-09-05T20:00:00+01:00;16.364;10.621;11.121;23.322;22.067;19.196;;29.35;16.667;14.854;12.091;15.335;19.882;11.591;11.728;17.138;17.177;7.437;15.746;27.496;11.63;6.559;19.206;8.176;10.415
PM2.5;uur;�g/m�;2024-09-05T20:00:00+01:00;2024-09-05T21:00:00+01:00;14.139;13.061;10.19;19.304;18.784;19.833;;12.63;16.089;19.068;15.05;14.453;20.489;8.375;13.208;12.698;13.776;4.635;13.081;20.823;11.856;13.433;18.314;13.708;14.482
PM2.5;uur;�g/m�;2024-09-05T21:00:00+01:00;2024-09-05T22:00:00+01:00;18.069;7.991;10.229;22.371;18.892;22.655;;17.75;23.008;19.666;17.118;13.375;21.793;4.843;12.14;14.629;16.344;11.277;10.817;16.364;9.886;8.574;17.069;17.099;21.469
PM2.5;uur;�g/m�;2024-09-05T22:00:00+01:00;2024-09-05T23:00:00+01:00;14.688;4.669;6.658;29.623;23.645;26.154;;17.86;18.353;18.823;11.787;21.087;22.038;10.199;13.943;17.491;14.727;9.553;15.011;20.529;9.063;16.187;11.797;14.296;14.002
PM2.5;uur;�g/m�;2024-09-05T23:00:00+01:00;2024-09-06T00:00:00+01:00;10.944;2.006;5.597;25.958;26.467;31.318;;23.03;15.031;20.617;16.275;27.487;16.021;13.855;13.394;14.472;16.364;12.404;12.512;14.492;16.775;12.316;15.423;11.454;13.13
PM2.5;uur;�g/m�;2024-09-06T00:00:00+01:00;2024-09-06T01:00:00+01:00;11.277;2.513;4.295;27.261;31.416;32.142;;17.45;16.579;20.891;10.16;23.165;20.382;17.569;12.816;15.521;10.464;12.659;9.327;23.714;14.227;15.237;11.101;13.59;16.217
PM2.5;uur;�g/m�;2024-09-06T01:00:00+01:00;2024-09-06T02:00:00+01:00;14.815;5.504;12.287;20.362;28.457;33.857;;18.23;13.463;17.687;16.256;22.841;15.148;19.539;9.582;13.62;17.314;10.523;8.643;19.774;12.551;16.746;10.278;13.335;17.001
PM2.5;uur;�g/m�;2024-09-06T02:00:00+01:00;2024-09-06T03:00:00+01:00;14.453;14.796;17.804;25.007;22.508;24.556;;21.11;12.346;12.355;17.922;16.795;12.669;22.224;10.631;15.942;12.855;11.336;13.816;20.156;14.09;10.101;17.834;13.208;14.982
PM2.5;uur;�g/m�;2024-09-06T03:00:00+01:00;2024-09-06T04:00:00+01:00;10.885;16.217;26.507;21.675;18.578;21.861;;18.72;11.581;16.207;13.845;20.303;13.335;16.609;7.625;15.335;19.274;10.239;14.57;22.508;9.964;10.699;10.454;16.324;10.307
PM2.5;uur;�g/m�;2024-09-06T04:00:00+01:00;2024-09-06T05:00:00+01:00;14.943;12.934;21.401;18.735;24.782;18.961;;16.45;12.306;16.638;19.617;19.813;14.257;14.306;10.317;18.765;14.737;14.198;15.991;18.461;13.59;10.738;11.669;10.67;10.64
PM2.5;uur;�g/m�;2024-09-06T05:00:00+01:00;2024-09-06T06:00:00+01:00;11.934;16.462;19.294;20.96;10.444;20.519;;17.57;14.08;12.561;12.15;12.924;18.059;11.836;9.905;16.452;13.806;6.024;10.317;23.047;12.679;18.882;14.884;12.159;11.415
PM2.5;uur;�g/m�;2024-09-06T06:00:00+01:00;2024-09-06T07:00:00+01:00;17.51;19.47;17.03;26.81;17.344;19.666;;19.97;16.746;13.414;11.287;14.178;17.236;15.423;10.915;17.295;20.94;7.763;12.101;14.786;12.826;14.56;9.709;17.618;12.414
PM2.5;uur;�g/m�;2024-09-06T07:00:00+01:00;2024-09-06T08:00:00+01:00;21.45;26.624;24.909;30.25;26.732;20.068;;15.74;18.578;17.716;19.362;17.412;15.08;17.579;12.806;18.363;15.923;12.767;12.708;23.175;11.14;15.286;14.707;11.875;14.6
PM2.5;uur;�g/m�;2024-09-06T08:00:00+01:00;2024-09-06T09:00:00+01:00;27.839;24.801;23.635;46.606;44.362;24.419;;19.06;14.364;16.295;21.371;24.821;18.147;10.435;11.63;19.676;15.129;26.056;14.952;18.941;16.324;7.875;8.788;17.54;27.075
PM2.5;uur;�g/m�;2024-09-06T09:00:00+01:00;2024-09-06T10:00:00+01:00;46.263;38.629;24.458;60.101;54.064;42.255;;33.68;17.54;16.354;15.442;15.286;20.519;30.583;13.718;18.098;17.285;24.978;7.855;18.52;16.295;14.884;11.375;17.667;20.676
PM2.5;uur;�g/m�;2024-09-06T10:00:00+01:00;2024-09-06T11:00:00+01:00;42.128;25.615;22.342;53.839;50.634;52.976;;54.94;19.206;17.001;17.461;16.354;20.715;;15.325;18.402;17.961;25.958;7.093;23.674;17.383;14.737;12.238;16.893;16.334
PM2.5;uur;�g/m�;2024-09-06T11:00:00+01:00;2024-09-06T12:00:00+01:00;29.123;23.39;16.785;37.453;43.245;42.765;;56.9;21.46;39.041;15.06;46.293;19.049;20.039;14.688;14.198;14.404;18.765;10.552;21.381;19.166;15.482;13.306;17.432;11.601
PM2.5;uur;�g/m�;2024-09-06T12:00:00+01:00;2024-09-06T13:00:00+01:00;18.118;26.654;27.418;43.784;;;34.209;46.59;34.317;43.216;13.825;49.017;34.856;14.884;12.316;15.482;17.971;35.63;10.836;18.461;22.018;17.491;12.404;26.791;21.303
PM2.5;uur;�g/m�;2024-09-06T13:00:00+01:00;2024-09-06T14:00:00+01:00;22.253;21.891;22.587;41.775;;;30.672;20.55;40.677;39.619;17.099;54.427;40.521;16.814;11.395;22.234;16.667;37.071;9.259;21.969;18.961;9.112;8.65;20.744;11.914
PM2.5;uur;�g/m�;2024-09-06T14:00:00+01:00;2024-09-06T15:00:00+01:00;20.803;13.767;16.089;37.463;37.257;;27.496;37.94;41.069;39.256;15.746;39.844;39.55;14.6;17.285;18.559;13.424;31.407;10.582;25.184;15.932;;18.578;18.147;8.808
PM2.5;uur;�g/m�;2024-09-06T15:00:00+01:00;2024-09-06T16:00:00+01:00;19.745;12.022;15.903;37.982;47.792;38.453;25.027;32.18;39.737;40.276;28.231;54.231;38.57;10.964;24.145;20.617;25.664;20.137;8.739;;24.615;22.146;11.209;18.098;9.915
PM2.5;uur;�g/m�;2024-09-06T16:00:00+01:00;2024-09-06T17:00:00+01:00;21.832;9.553;9.513;30.436;36.973;26.124;14.276;37.4;52.565;34.337;26.516;43.294;47.057;15.433;18.431;30.632;24.243;20.382;8.553;18.412;12.091;17.304;13.561;13.914;12.767
PM2.5;uur;�g/m�;2024-09-06T17:00:00+01:00;2024-09-06T18:00:00+01:00;22.106;8.896;7.731;15.305;20.225;21.773;15.55;;40.354;16.981;36.865;24.762;34.974;16.55;22.557;32.034;24.164;25.242;9.004;;12.718;13.375;8.994;17.363;10.464
PM2.5;uur;�g/m�;2024-09-06T18:00:00+01:00;2024-09-06T19:00:00+01:00;27.251;4.137;3.973;7.717;8.326;12.13;1.876;31.82;32.455;21.842;32.181;27.222;37.6;15.854;14.511;14.335;12.11;27.32;10.983;18.559;16.295;12.326;6.67;14.923;15.148
PM2.5;uur;�g/m�;2024-09-06T19:00:00+01:00;2024-09-06T20:00:00+01:00;20.842;-0.714;4.606;11.385;2.808;8.672;8.778;18.52;35.327;20.44;16.628;24.811;27.212;-0.035;15.227;12.355;17.883;20.774;10.239;20.734;19.764;13.737;10.082;12.62;10.16
PM2.5;uur;�g/m�;2024-09-06T20:00:00+01:00;2024-09-06T21:00:00+01:00;12.64;-0.083;1.587;8.994;-0.428;4.004;7.161;17.4;35.258;9.004;3.345;17.471;28.486;9.749;11.522;19.47;18.128;7.833;9.259;24.213;17.422;13.453;14.943;18.157;24.547
PM2.5;uur;�g/m�;2024-09-06T21:00:00+01:00;2024-09-06T22:00:00+01:00;12.571;-1.528;-1.91;7.502;4.046;3.221;6.69;10.48;16.726;4.335;24.194;14.355;17.197;14.178;9.415;13.355;9.278;9.641;9.347;27.251;28.849;11.434;12.522;16.138;12.238
PM2.5;uur;�g/m�;2024-09-06T22:00:00+01:00;2024-09-06T23:00:00+01:00;7.489;-2.637;0.417;13.267;3.067;4.992;6.11;6.53;8.65;6.452;-4.11;12.581;15.785;18.647;6.802;9.915;6.853;5.651;7.188;11.924;12.169;22.93;14.374;17.295;15.952
PM2.5;uur;�g/m�;2024-09-06T23:00:00+01:00;2024-09-07T00:00:00+01:00;2.758;2.939;1.047;8.542;5.849;6.86;8.226;8.193;8.523;9.151;4.276;14.884;5.813;19.313;3.732;7.257;6.32;-1.113;6.835;14.727;16.481;13.727;11.728;16.54;20.127
PM2.5;uur;�g/m�;2024-09-07T00:00:00+01:00;2024-09-07T01:00:00+01:00;1.913;1.789;-0.743;7.857;4.33;4.477;9.474;15.02;10.356;7.278;4.867;8.7;10.278;13.571;4.082;9.415;3.952;5.063;6.491;11.944;11.268;12.238;16.589;17.432;12.649
PM2.5;uur;�g/m�;2024-09-07T01:00:00+01:00;2024-09-07T02:00:00+01:00;-0.641;2.997;1.051;4.532;5.88;9.249;5.588;3.561;10.915;13.296;1.759;4.089;12.316;16.021;2.265;8.047;3.931;5.299;8.847;14.188;8.297;18.128;13.286;16.148;9.17
PM2.5;uur;�g/m�;2024-09-07T02:00:00+01:00;2024-09-07T03:00:00+01:00;-3.16;3.676;2.121;7.259;4.442;7.537;;3.909;14.815;12.277;2.467;10.876;8.679;16.795;2.209;4.378;8.798;2.141;7.813;10.229;5.258;22.44;14.227;15.256;11.238
PM2.5;uur;�g/m�;2024-09-07T03:00:00+01:00;2024-09-07T04:00:00+01:00;-2.152;1.554;6.973;9.121;3.133;8.48;6.068;6.332;10.288;10.66;6.518;13.424;13.208;17.618;2.37;2.888;7.082;-0.037;6.479;13.296;7.673;24.243;8.916;15.883;14.472
PM2.5;uur;�g/m�;2024-09-07T04:00:00+01:00;2024-09-07T05:00:00+01:00;-2.35;0.163;4.942;8.896;6.481;6.454;4.322;5.228;11.209;9.533;8.103;21.283;13.179;18.412;4.164;3.021;4.215;1.698;9.278;6.121;4.603;13.933;10.856;15.746;18.01
PM2.5;uur;�g/m�;2024-09-07T05:00:00+01:00;2024-09-07T06:00:00+01:00;-1.154;0.626;1.078;6.67;5.436;5.455;2.454;5.229;13.09;8.145;8.759;20.558;21.479;24.782;4.388;6.198;2.305;3.757;5.51;6.573;-1.268;9.798;17.05;12.708;9.553
PM2.5;uur;�g/m�;2024-09-07T06:00:00+01:00;2024-09-07T07:00:00+01:00;0.825;4.867;6.84;2.596;3.559;8.632;5.15;9.038;22.861;5.14;10.043;15.178;13.649;17.197;3.742;7.894;1.024;2.384;2.412;6.78;3.29;5.327;14.629;17.363;12.277
PM2.5;uur;�g/m�;2024-09-07T07:00:00+01:00;2024-09-07T08:00:00+01:00;5.781;3.762;3.829;12.61;7.7;9.69;9.063;11.83;19.382;6.007;12.973;12.248;15.844;5.04;4.073;4.69;4.348;7.17;3.151;4.677;2.592;4.265;17.363;20.205;
PM2.5;uur;�g/m�;2024-09-07T08:00:00+01:00;2024-09-07T09:00:00+01:00;7.124;8.136;6.775;7.377;8.965;11.395;5.291;10.03;5.777;3.433;9.641;16.648;16.863;10.493;5.161;1.274;14.227;4.911;2.513;7.752;2.406;7.486;13.492;22.391;20.872
PM2.5;uur;�g/m�;2024-09-07T09:00:00+01:00;2024-09-07T10:00:00+01:00;12.267;9.69;4.864;15.011;6.899;6.005;9.7;7.697;5.82;1.41;13.218;19.284;8.365;10.356;5.213;3.224;3.225;13.865;1.479;6.304;10.16;4.198;12.561;22.832;23.086
PM2.5;uur;�g/m�;2024-09-07T10:00:00+01:00;2024-09-07T11:00:00+01:00;9.161;6.081;2.7;11.434;2.613;3.433;7.547;8.93;7.961;2.243;11.209;0.696;9.259;7.093;2.155;4.105;5.144;12.071;2.478;11.914;8.778;15.589;13.639;25.497;19.441
PM2.5;uur;�g/m�;2024-09-07T11:00:00+01:00;2024-09-07T12:00:00+01:00;5.349;2.726;3.69;8.461;1.781;4.032;4.119;12.19;7.85;3.822;6.579;7.481;6.855;6.777;3.379;5.582;4.45;16.315;2.924;8.886;6.562;11.826;9.112;13.159;4.702
PM2.5;uur;�g/m�;2024-09-07T12:00:00+01:00;2024-09-07T13:00:00+01:00;1.955;1.069;4.87;5.899;4.147;4.368;1.201;11.08;6.681;4.433;2.308;5.628;9.18;13.522;2.044;4.546;3.441;17.471;1.173;13.139;8.122;10.003;10.846;11.228;4.849
PM2.5;uur;�g/m�;2024-09-07T13:00:00+01:00;2024-09-07T14:00:00+01:00;-0.685;3.109;8.57;4.713;10.415;3.028;1.626;6.673;4.704;2.037;-0.163;1.066;7.531;12.64;3.11;3.567;3.523;1.454;1.875;10.709;14.727;10.719;5.07;8.251;5.155
PM2.5;uur;�g/m�;2024-09-07T14:00:00+01:00;2024-09-07T15:00:00+01:00;-0.369;3.255;10.444;3.685;6.124;1.968;2.499;3.518;4.577;2.897;1.17;-0.768;11.336;7.314;1.138;4.785;3.789;12.796;-0.578;18.128;4.037;5.792;0.333;8.965;5.515
PM2.5;uur;�g/m�;2024-09-07T15:00:00+01:00;2024-09-07T16:00:00+01:00;2.831;3.258;5.727;5.472;5.596;2.279;2.29;1.826;5.257;3.872;4.994;0.669;6.237;3.736;-1.889;4.665;14.159;8.44;1.188;10.346;4.919;1.052;0.796;11.062;15.923
PM2.5;uur;�g/m�;2024-09-07T16:00:00+01:00;2024-09-07T17:00:00+01:00;1.837;2.963;2.879;5.313;4.255;1.911;0.692;0.264;5.933;3.383;2.747;0.534;11.503;5.036;3.901;4.206;5.428;6.887;3.194;23.704;5.84;-1.599;0.166;7.094;6.044
PM2.5;uur;�g/m�;2024-09-07T17:00:00+01:00;2024-09-07T18:00:00+01:00;-0.038;5.384;5.508;5.943;5.064;5.034;3.733;7.851;12.052;3.006;3.356;2.315;9.151;4.453;2.921;9.259;5.489;2.479;0.199;;5.433;4.318;3.763;9.935;5.015
PM2.5;uur;�g/m�;2024-09-07T18:00:00+01:00;2024-09-07T19:00:00+01:00;4.859;3.94;4.07;6.104;6.576;9.935;5.191;10.15;8.808;3.149;2.383;2.191;9.121;4.779;3.846;9.268;6.31;-0.864;2.345;13.894;4.581;3.072;6.448;12.679;4.553
PM2.5;uur;�g/m�;2024-09-07T19:00:00+01:00;2024-09-07T20:00:00+01:00;5.355;3.193;-0.42;7.772;15.217;10.68;8.53;6.188;12.385;7.418;2.787;1.788;7.686;2.09;4.552;10.425;7.244;-1.11;5.419;13.923;4.983;3.76;8.599;16.413;5.772
PM2.5;uur;�g/m�;2024-09-07T20:00:00+01:00;2024-09-07T21:00:00+01:00;5.458;7.897;-0.516;9.347;12.208;13.806;5.493;7.983;10.288;11.65;8.71;1.877;6.303;5.763;5.043;8.547;8.509;-1.457;5.61;15.295;6.075;4.315;5.414;15.56;2.344
PM2.5;uur;�g/m�;2024-09-07T21:00:00+01:00;2024-09-07T22:00:00+01:00;5.571;5.218;1.531;7.66;12.532;8.154;7.754;11.24;10.248;11.846;11.64;3.531;10.18;15.599;3.053;12.199;10.444;-0.317;5.557;9.739;3.94;4.633;10.493;12.796;10.66
PM2.5;uur;�g/m�;2024-09-07T22:00:00+01:00;2024-09-07T23:00:00+01:00;3.125;1.836;6.51;9.954;14.149;11.993;11.052;7.209;10.542;7.118;8.638;15.031;8.256;17.491;7.038;7.941;11.718;1.376;3.86;19.108;1.982;5.233;13.414;15.315;11.983
PM2.5;uur;�g/m�;2024-09-07T23:00:00+01:00;2024-09-08T00:00:00+01:00;1.826;45.568;6.451;6.177;9.18;;8.827;14.65;14.257;5.376;2.536;6.363;11.032;7.529;4.685;10.66;8.181;3.495;3.727;;0.791;8.668;9.719;15.766;17.726
PM2.5;uur;�g/m�;2024-09-08T00:00:00+01:00;2024-09-08T01:00:00+01:00;;5.254;5.155;5.033;6.434;10.327;8.955;11.2;12.326;8.084;0.995;6.253;8.345;15.384;2.018;13.149;10.131;6.577;3.839;24.4;1.167;9.543;6.841;25.546;19.774
PM2.5;uur;�g/m�;2024-09-08T01:00:00+01:00;2024-09-08T02:00:00+01:00;;1.947;5.685;7.427;3.296;8.15;4.328;;7.397;9.18;4.22;8.139;5.189;10.101;3.15;6.659;5.401;1.246;5.453;9.102;2.324;8.629;7.28;21.852;13.247
PM2.5;uur;�g/m�;2024-09-08T02:00:00+01:00;2024-09-08T03:00:00+01:00;;0.682;3.259;5.465;2.113;3.957;0.172;2.528;7.259;6.596;3.151;6.989;4.698;12.463;2.359;4.176;1.974;-0.997;4.489;10.141;5.912;9.239;13.649;20.509;18.294
PM2.5;uur;�g/m�;2024-09-08T03:00:00+01:00;2024-09-08T04:00:00+01:00;;1.692;3.035;2.406;1.521;8.381;-0.724;-0.687;5.335;3.339;5.815;2.69;2.83;12.953;0.62;4.746;1.419;4.696;2.373;7.634;4.188;8.906;17.069;16.628;12.159
PM2.5;uur;�g/m�;2024-09-08T04:00:00+01:00;2024-09-08T05:00:00+01:00;;-0.386;2.88;2.572;0.392;4.385;-2.173;1.143;9.102;4.836;6.89;1.076;4.504;8.749;-1.812;5.248;2.825;4.491;-0.038;6.189;0.774;7.382;16.814;17.069;16.795
PM2.5;uur;�g/m�;2024-09-08T05:00:00+01:00;2024-09-08T06:00:00+01:00;;-0.93;2.255;4.822;-1.762;1.293;0.125;-1.829;5.414;4.383;5.701;5.292;9.455;5.809;1.963;7.78;4.384;6.478;-0.241;8.405;-1.048;9.288;22.342;22.293;21.93
PM2.5;uur;�g/m�;2024-09-08T06:00:00+01:00;2024-09-08T07:00:00+01:00;;0.019;3.991;5.25;;6.248;2.141;0.556;3.041;4.249;3.287;2.876;5.761;7.331;3.137;9.866;2.988;7.22;0.103;1.085;-1.204;5.706;21.077;23.38;15.403
PM2.5;uur;�g/m�;2024-09-08T07:00:00+01:00;2024-09-08T08:00:00+01:00;;1.749;3.058;4.699;-3.885;6.343;1.206;0.625;2.416;3.825;4.785;6.119;3.361;8.582;2.906;7.86;3.578;6.61;-2.833;5.218;-0.868;2.666;14.296;17.304;11.552
PM2.5;uur;�g/m�;2024-09-08T08:00:00+01:00;2024-09-08T09:00:00+01:00;;1.877;2.723;3.728;2.883;5.38;0.352;0.767;8.113;6.649;4.617;8.51;2.441;4.088;3.441;6.299;6.391;4.909;-0.796;3.261;-1.398;1.658;11.699;7.144;8.074
PM2.5;uur;�g/m�;2024-09-08T09:00:00+01:00;2024-09-08T10:00:00+01:00;;0.635;1.898;3.399;2.577;3.309;-0.711;5.726;5.688;4.596;7.012;5.66;2.078;9.415;2.115;3.177;15.776;4.706;1.815;4.483;-2.71;0.859;6.093;5.421;1.634
PM2.5;uur;�g/m�;2024-09-08T10:00:00+01:00;2024-09-08T11:00:00+01:00;;-0.609;0.28;1.141;1.693;3.743;0.281;5.758;5.16;1.503;7.417;2.574;4.134;17.383;-0.933;1.82;1.375;3.757;3.068;7.218;-2.372;-0.367;1.821;4.944;3.218
PM2.5;uur;�g/m�;2024-09-08T11:00:00+01:00;2024-09-08T12:00:00+01:00;;-2.207;2.568;12.894;4.217;2.233;1.316;5.068;7.745;1.031;1.904;2.081;6.65;3.044;-4.135;4.314;0.546;5.029;-0.018;7.644;1.227;2.607;-0.448;6.192;2.688
PM2.5;uur;�g/m�;2024-09-08T12:00:00+01:00;2024-09-08T13:00:00+01:00;;-1.985;1.48;8.26;3.424;3.442;1.124;3.424;5.226;1.602;1.761;1.626;8.458;1.217;-2.189;4.609;0.318;4.837;-4.301;5.646;5.103;1.835;1.589;3.036;-0.978
PM2.5;uur;�g/m�;2024-09-08T13:00:00+01:00;2024-09-08T14:00:00+01:00;;-2.096;-0.241;6.435;7.493;3.424;1.374;6.675;2.511;0.627;2.813;2.024;4.337;1.014;1.256;2.77;2.537;1.015;-3.804;3.246;3.202;-2.474;3.083;4.531;-1.161
PM2.5;uur;�g/m�;2024-09-08T14:00:00+01:00;2024-09-08T15:00:00+01:00;;-2.881;-0.057;3.973;4.915;3.544;0.594;8.531;0.608;0.458;2.463;3.514;4.718;1.169;0.321;1.527;2.195;-0.256;-3.005;6.518;0.417;-3.484;2.046;3.224;-0.6
PM2.5;uur;�g/m�;2024-09-08T15:00:00+01:00;2024-09-08T16:00:00+01:00;;-4.506;1.887;2.341;0.89;4.327;1.123;4.47;0.426;1.342;0.959;0.067;2.411;3.309;-1.389;1.148;1.819;-0.243;-0.164;5.632;-1.055;-1.517;1.244;-0.811;-2.332
PM2.5;uur;�g/m�;2024-09-08T16:00:00+01:00;2024-09-08T17:00:00+01:00;;;2.949;3.185;-1.152;5.935;1.063;-1.176;3.72;2.584;-0.018;0.239;0.082;3.133;-1.958;2.58;1.942;-1.904;1.348;3.48;-2.844;-0.867;-0.385;3.885;-4.421
PM2.5;uur;�g/m�;2024-09-08T17:00:00+01:00;2024-09-08T18:00:00+01:00;;;-0.355;1.884;-0.626;5.226;4.638;-2.509;5.714;0.967;0.673;2.068;5.269;0.915;-2.907;1.599;5.102;-1.661;-0.111;2.894;-4.352;-0.097;-3.782;3.09;-3.48
PM2.5;uur;�g/m�;2024-09-08T18:00:00+01:00;2024-09-08T19:00:00+01:00;;;-2.801;4.69;0.556;4.526;1.174;0.917;4.58;-0.275;1.04;1.691;3.357;-2.071;-2.745;-1.178;2.156;-2.745;-1.529;6.288;-3.78;-0.604;-4.707;2.64;-2.437
