Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;�g/m�;2024-03-04T20:00:00+01:00;2024-03-04T21:00:00+01:00;6.849;14.502;11.444;6.219;11.777;19.166;15.942;5.253;12.11;9.121;4.846;16.197;15.295;;;7.727;1.366;15.678;3.552;9.66;1.295;4.943;24.047;23.488;31.122
PM2.5;uur;�g/m�;2024-03-04T21:00:00+01:00;2024-03-04T22:00:00+01:00;12.052;10.797;11.238;12.659;13.767;15.139;23.527;9.926;7.524;10.072;10.533;17.5;11.003;-4.25;;8.729;14.051;8.876;3.523;18.618;3.987;11.483;22.263;29.349;35.807
PM2.5;uur;�g/m�;2024-03-04T22:00:00+01:00;2024-03-04T23:00:00+01:00;14.266;7.812;12.718;19.813;17.726;16.756;15.491;12.41;4.754;9.386;10.268;11.542;14.276;-1.848;;15.315;8.556;13.286;10.209;17.383;4.502;17.099;31.808;35.787;46.793
PM2.5;uur;�g/m�;2024-03-04T23:00:00+01:00;2024-03-05T00:00:00+01:00;14.658;8.527;19.333;16.579;12.248;17.236;16.569;8.057;4.104;7.318;7.006;17.236;10.729;-1.058;;9.112;13.551;8.896;9.504;8.965;4.321;15.629;32.387;39.844;44.499
PM2.5;uur;�g/m�;2024-03-05T00:00:00+01:00;2024-03-05T01:00:00+01:00;19.127;14.6;8.72;18.137;9.719;22.018;;10.72;6.916;11.405;8.827;15.452;18.441;-0.454;4.924;10.523;18.765;13.051;13.512;14.208;9.572;12.826;34.043;30.309;46.881
PM2.5;uur;�g/m�;2024-03-05T01:00:00+01:00;2024-03-05T02:00:00+01:00;20.568;9.827;10.503;14.453;20.362;24.762;;12.93;8.507;13.62;7.755;22.175;12.796;1.731;9.7;10.738;9.151;15.903;9.043;15.825;10.876;19.833;32.426;35.973;43.617
PM2.5;uur;�g/m�;2024-03-05T02:00:00+01:00;2024-03-05T03:00:00+01:00;18.99;9.121;8.65;32.024;17.804;21.734;16.854;13.85;9.896;17.53;10.307;18.578;18.471;2.74;12.012;12.934;11.513;18.431;4.656;34.572;33.455;17.785;27.212;49.429;44.882
PM2.5;uur;�g/m�;2024-03-05T03:00:00+01:00;2024-03-05T04:00:00+01:00;18.48;11.611;14.423;26.124;15.776;23.645;26.252;15.85;14.619;13.463;13.953;25.262;14.061;8.09;11.189;17.295;16.354;19.304;6.255;18.314;20.156;13.335;22.067;48.468;43.372
PM2.5;uur;�g/m�;2024-03-05T04:00:00+01:00;2024-03-05T05:00:00+01:00;29.388;8.042;10.219;26.801;24.625;27.487;29.123;20.05;15.981;21.558;8.431;26.644;18.353;8.563;12.414;16.236;14.698;23.821;9.631;21.126;19.117;15.276;25.977;54.731;58.327
PM2.5;uur;�g/m�;2024-03-05T05:00:00+01:00;2024-03-05T06:00:00+01:00;31.064;14.149;8.481;34.915;23.802;24.831;27.732;18.98;19.264;25.262;9.112;28.574;24.449;7.756;8.935;13.257;13.326;22.479;10.435;20.734;19.794;15.403;46.107;51.261;50.134
PM2.5;uur;�g/m�;2024-03-05T06:00:00+01:00;2024-03-05T07:00:00+01:00;30.593;13.257;12.728;26.026;28.212;29.682;25.164;21.54;19.735;24.723;13.286;26.683;25.576;7.627;10.209;8.72;12.61;23.449;5.616;25.86;25.497;18.627;49.399;45.283;42.128
PM2.5;uur;�g/m�;2024-03-05T07:00:00+01:00;2024-03-05T08:00:00+01:00;29.986;12.532;12.806;27.193;21.881;27.732;23.4;20.77;19.431;27.467;16.05;36.885;25.791;7.374;15.001;12.542;14.345;31.26;14.57;32.279;22.91;19.852;33.2;36.101;33.22
PM2.5;uur;�g/m�;2024-03-05T08:00:00+01:00;2024-03-05T09:00:00+01:00;30.133;13.002;10.983;25.203;22.685;28.839;12.581;26.69;20.803;26.183;16.55;41.138;30.662;8.316;19.97;17.167;20.97;33.955;16.109;32.877;;21.391;28.006;22.293;26.379
PM2.5;uur;�g/m�;2024-03-05T09:00:00+01:00;2024-03-05T10:00:00+01:00;30.427;12.473;9.768;10.072;20.891;17.834;17.001;29.23;20.254;29.025;18.902;34.974;33.122;5.14;29.133;16.932;22.969;36.091;19.206;33.141;;25.899;28.623;34.631;33.759
PM2.5;uur;�g/m�;2024-03-05T10:00:00+01:00;2024-03-05T11:00:00+01:00;25.772;7.509;6.029;22.116;12.6;18.088;8.429;32.73;26.957;19;24.527;34.013;33.288;8.361;30.084;21.254;17.51;38.286;28.898;;;12.326;29.613;36.16;30.701
PM2.5;uur;�g/m�;2024-03-05T11:00:00+01:00;2024-03-05T12:00:00+01:00;22.704;7.281;3.601;11.042;11.454;22.146;7.513;26.89;21.195;23.625;29.27;29.231;36.022;13.482;24.939;30.24;30.75;30.133;33.367;;;28.525;28.614;24.008;13.59
PM2.5;uur;�g/m�;2024-03-05T12:00:00+01:00;2024-03-05T13:00:00+01:00;15.609;3.639;3.151;8.955;14.031;17.51;0.718;16.26;26.105;17.589;34.004;18.735;32.328;18.608;22.832;42.049;48.292;23.959;27.438;;22.381;25.654;12.649;21.146;26.859
PM2.5;uur;�g/m�;2024-03-05T13:00:00+01:00;2024-03-05T14:00:00+01:00;6.438;6.256;2.052;8.186;6.757;13.345;8.538;12.03;12.316;10.425;29.241;18.363;20.46;;19.264;34.592;27.055;19.852;26.369;33.259;23.567;26.781;16.707;19.108;13.904
PM2.5;uur;�g/m�;2024-03-05T14:00:00+01:00;2024-03-05T15:00:00+01:00;7.483;4.952;1.055;10.386;8.454;11.581;7.84;6.178;7.05;9.288;27.163;8.155;17.079;;16.06;26.124;20.411;20.666;9.327;30.084;11.924;28.251;13.767;14.6;15.286
PM2.5;uur;�g/m�;2024-03-05T15:00:00+01:00;2024-03-05T16:00:00+01:00;7.981;4.064;-0.744;7.01;7.34;10.16;12.943;4.206;10.395;4.127;31.759;7.403;14.119;;19.882;30.191;20.754;13.433;23.224;23.184;7.508;26.673;17.618;17.177;22.302
PM2.5;uur;�g/m�;2024-03-05T16:00:00+01:00;2024-03-05T17:00:00+01:00;5.662;3.834;-1.762;10.787;7.464;7.912;11.718;1.368;11.375;2.44;32.063;10.16;13.767;;20.264;27.516;12.767;-1.297;23.753;27.8;20.989;29.505;20.391;21.352;22.9
PM2.5;uur;�g/m�;2024-03-05T17:00:00+01:00;2024-03-05T18:00:00+01:00;4.287;3.377;-0.15;11.699;4.669;4.544;10.729;0.391;7.297;4.031;27.683;13.776;9.915;;21.852;30.378;8.62;;22.087;21.597;17.461;14.374;22.9;21.871;24.488
PM2.5;uur;�g/m�;2024-03-05T18:00:00+01:00;2024-03-05T19:00:00+01:00;5.111;6.673;-0.082;7.736;2.274;7.435;7.405;1.663;13.776;3.506;29.878;10.836;9.66;;20.029;24.037;21.754;;17.843;26.791;22.959;9.259;20.284;26.164;21.675
PM2.5;uur;�g/m�;2024-03-05T19:00:00+01:00;2024-03-05T20:00:00+01:00;5.251;8.134;-1.616;6.685;2.601;8.935;11.963;3.317;10.885;6.654;33.514;10.19;8.607;;19.235;30.368;19.176;24.507;16.422;27.692;23.008;9.876;16.413;17.197;19.137
PM2.5;uur;�g/m�;2024-03-05T20:00:00+01:00;2024-03-05T21:00:00+01:00;6.501;5.716;-0.955;16.922;3.607;10.209;7.917;9.446;13.718;8.749;20.166;14.11;12.904;;19.392;26.154;21.832;22.469;22.606;29.848;26.752;8.568;14.306;17.206;20.097
PM2.5;uur;�g/m�;2024-03-05T21:00:00+01:00;2024-03-05T22:00:00+01:00;8.538;5.681;2.111;3.232;4.742;12.169;24.576;10.57;11.405;13.923;12.483;10.503;13.316;;18.333;26.507;18.97;23.067;19.549;21.509;25.615;17.059;16.903;18.128;19.264
PM2.5;uur;�g/m�;2024-03-05T22:00:00+01:00;2024-03-05T23:00:00+01:00;9.807;4.13;1.881;13.022;5.609;15.501;13.149;7.727;15.589;19.99;7.344;10.738;19.931;;29.329;29.672;29.29;23.518;14.962;32.053;28.702;7.873;17.187;13.914;9.543
PM2.5;uur;�g/m�;2024-03-05T23:00:00+01:00;2024-03-06T00:00:00+01:00;14.747;6.811;2.109;18.451;14.345;18.373;19.813;9.086;19.059;19.47;13.855;14.413;23.42;;27.898;35.709;25.674;23.077;16.403;32.357;34.16;18.569;12.208;8.526;10.601
PM2.5;uur;�g/m�;2024-03-06T00:00:00+01:00;2024-03-06T01:00:00+01:00;9.905;5.321;2.8;18.814;18.598;20.538;14.688;8.071;17.108;18.647;22.126;12.061;24.645;;24.87;31.309;29.515;35.385;20.989;31.799;29.104;23.831;7.682;9.719;11.003
PM2.5;uur;�g/m�;2024-03-06T01:00:00+01:00;2024-03-06T02:00:00+01:00;13.502;5.085;3.379;15.482;13.904;13.708;17.363;16.61;17.922;21.244;18.863;18.627;24.106;;21.538;30.877;28.094;37.424;14.325;30.201;29.476;34.582;7.991;8.413;12.865
PM2.5;uur;�g/m�;2024-03-06T02:00:00+01:00;2024-03-06T03:00:00+01:00;18.49;8.385;2.039;15.776;17.765;17.01;27.202;14.92;17.255;22.861;22.812;18.529;25.321;;23.87;30.623;23.341;32.171;16.893;31.857;29.064;35.895;7.923;7.992;10.346
PM2.5;uur;�g/m�;2024-03-06T03:00:00+01:00;2024-03-06T04:00:00+01:00;19.666;5.227;-0.299;21.44;17.922;17.745;15.501;16.09;16.04;22.636;30.172;16.207;28.604;;17.883;29.692;26.32;34.327;20.94;30.211;27.398;35.768;10.101;10.131;9.249
PM2.5;uur;�g/m�;2024-03-06T04:00:00+01:00;2024-03-06T05:00:00+01:00;21.881;13.296;2.771;21.322;17.726;20.617;19.47;20.69;24.409;28.672;30.397;15.452;26.82;;21.175;34.886;29.368;33.71;17.451;30.476;28.947;39.354;8.118;8.475;14.178
PM2.5;uur;�g/m�;2024-03-06T05:00:00+01:00;2024-03-06T06:00:00+01:00;17.853;6.39;1.769;14.531;17.951;24.164;16.207;20.71;25.821;28.574;30.387;23.459;30.456;;30.417;36.385;31.524;26.389;10.797;32.024;24.605;31.691;12.424;8.455;12.591
PM2.5;uur;�g/m�;2024-03-06T06:00:00+01:00;2024-03-06T07:00:00+01:00;17.314;7.305;-0.973;21.352;24.801;24.85;15.785;16.49;24.694;26.693;30.162;37.022;31.073;;30.77;35.895;35.376;27.692;12.963;34.827;30.476;29.839;10.239;9.504;17.638
PM2.5;uur;�g/m�;2024-03-06T07:00:00+01:00;2024-03-06T08:00:00+01:00;16.903;5.14;1.856;15.129;25.997;24.821;16.55;17.57;24.556;24.743;28.849;31.818;32.602;;27.604;37.277;26.899;25.958;18.539;21.773;24.674;35.885;9.112;12.385;14.041
PM2.5;uur;�g/m�;2024-03-06T08:00:00+01:00;2024-03-06T09:00:00+01:00;20.313;7.688;2.075;18.079;20.284;26.232;19.872;14.59;24.831;24.958;30.28;35.885;48.302;;27.447;35.454;28.692;26.428;20.646;23.635;21.401;32.641;9.474;12.189;12.816
PM2.5;uur;�g/m�;2024-03-06T09:00:00+01:00;2024-03-06T10:00:00+01:00;13.825;10.787;4.936;22.92;18.343;18.461;9.445;15.41;20.166;28.447;30.917;29.025;33.7;;28.702;33.866;32.171;34.415;29.368;22.557;14.502;34.023;16.589;13.032;15.815
PM2.5;uur;�g/m�;2024-03-06T10:00:00+01:00;2024-03-06T11:00:00+01:00;18.588;7.516;3.959;29.28;12.316;21.607;16.275;25.7;24.204;25.438;26.34;26.634;31.22;;22.273;34.562;30.319;46.224;24.282;23.821;17.187;26.771;13.1;17.167;16.971
PM2.5;uur;�g/m�;2024-03-06T11:00:00+01:00;2024-03-06T12:00:00+01:00;22.518;4.839;4.5;17.745;13.992;10.807;4.814;25.31;16.236;9.602;23.743;18.872;26.634;;26.399;34.837;24.929;47.067;23.821;23.919;23.361;26.242;10.993;18.02;19.97
PM2.5;uur;�g/m�;2024-03-06T12:00:00+01:00;2024-03-06T13:00:00+01:00;12.257;3.578;4.745;11.15;8.228;9.435;5.462;14.49;14.492;9.337;19.715;22.567;20.558;;22.087;26.311;26.879;33.131;22.567;25.076;19.245;27.183;15.619;21.146;19.823
PM2.5;uur;�g/m�;2024-03-06T13:00:00+01:00;2024-03-06T14:00:00+01:00;14.972;4.064;4.78;12.708;8.486;8.424;2.576;11.08;;8.154;26.448;10.17;16.569;;12.306;18.667;18.177;27.251;15.599;27.359;22.42;18.157;20.617;24.321;24.253
PM2.5;uur;�g/m�;2024-03-06T14:00:00+01:00;2024-03-06T15:00:00+01:00;12.473;3.313;2.093;13.737;5.444;8.39;1.485;9.646;26.85;7.143;19.588;11.552;36.983;;;16.903;9.435;22.479;11.14;32.808;22.979;17.246;19.01;18.912;22.694
PM2.5;uur;�g/m�;2024-03-06T15:00:00+01:00;2024-03-06T16:00:00+01:00;10.209;3.128;1.466;11.042;2.441;5.785;10.15;7.13;30.809;6.505;32.945;10.092;34.719;;3.062;14.56;7.938;15.678;14.051;27.82;16.422;13.179;18.108;16.922;19.039
PM2.5;uur;�g/m�;2024-03-06T16:00:00+01:00;2024-03-06T17:00:00+01:00;14.825;4.001;3.327;8.417;5.982;8.284;10.219;4.086;31.73;4.143;22.783;10.719;36.708;;0.158;9.67;7.994;12.62;10.366;16.109;14.217;16.295;19.656;18.569;21.136
PM2.5;uur;�g/m�;2024-03-06T17:00:00+01:00;2024-03-06T18:00:00+01:00;17.951;4.509;1.068;10.64;7.086;15.158;6.009;11.84;34.151;7.997;21.989;25.017;39.305;;3.327;9.523;7.783;14.992;10.219;16.315;8.984;17.579;21.92;23.214;23.155
PM2.5;uur;�g/m�;2024-03-06T18:00:00+01:00;2024-03-06T19:00:00+01:00;21.44;7.608;1.834;14.08;11.973;20.146;17.5;10.11;31.583;12.022;19.676;27.006;31.995;;7.052;12.983;13.776;12.071;27.026;27.594;22.606;18.196;22.655;19.568;22.302
PM2.5;uur;�g/m�;2024-03-06T19:00:00+01:00;2024-03-06T20:00:00+01:00;22.655;17.471;5.111;21.95;18.892;16.834;15.384;14.01;36.689;17.814;18.765;32.632;38.659;;12.571;27.79;19.931;17.442;24.076;31.005;20.568;16.648;21.166;24.478;23.919
PM2.5;uur;�g/m�;2024-03-06T20:00:00+01:00;2024-03-06T21:00:00+01:00;27.389;20.225;11.954;21.244;15.217;20.117;26.193;22.09;30.495;16.491;17.451;33.631;34.435;;18.755;27.398;22.783;18.696;23.782;27.418;23.684;20.93;18.167;21.969;21.901
PM2.5;uur;�g/m�;2024-03-06T21:00:00+01:00;2024-03-06T22:00:00+01:00;28.839;14.913;22.626;37.022;17.324;20.088;27.732;25.06;18.235;19.745;23.792;28.692;23.812;;16.295;27.849;24.096;30.162;39.57;25.781;22.332;22.734;15.834;20.509;20.117
PM2.5;uur;�g/m�;2024-03-06T22:00:00+01:00;2024-03-06T23:00:00+01:00;25.928;35.14;29.731;36.473;19.558;27.134;30.201;27.93;22.606;25.223;18.882;24.39;24.811;;17.814;33.024;25.791;31.769;29.486;32.759;31.289;27.496;18.774;17.481;19.421
PM2.5;uur;�g/m�;2024-03-06T23:00:00+01:00;2024-03-07T00:00:00+01:00;25.546;31.397;28.663;37.296;23.449;26.997;23.018;24.91;23.331;26.32;27.712;26.036;29.946;;24.919;28.535;21.92;35.033;24.341;29.564;27.124;26.144;16.471;16.53;18.529
PM2.5;uur;�g/m�;2024-03-07T00:00:00+01:00;2024-03-07T01:00:00+01:00;30.966;29.211;26.693;31.299;25.938;31.554;28.702;29.49;21.028;28.3;22.087;23.89;23.037;;22.596;33.71;36.111;28.888;26.938;37.355;29.515;21.518;11.522;12.904;16.814
PM2.5;uur;�g/m�;2024-03-07T01:00:00+01:00;2024-03-07T02:00:00+01:00;28.418;25.732;27.761;37.228;29.476;32.965;26.242;25.45;22.342;30.211;27.144;29.202;28.692;;24.939;32.22;31.818;33.533;28.986;27.967;30.397;19.705;12.365;13.355;13.767
PM2.5;uur;�g/m�;2024-03-07T02:00:00+01:00;2024-03-07T03:00:00+01:00;29.486;27.281;22.224;36.571;29.28;30.446;24.85;29.67;31.534;30.858;27.849;28.094;30.995;;29.192;31.367;29.27;27.036;20.333;35.405;26.605;26.066;17.02;10.15;17.951
PM2.5;uur;�g/m�;2024-03-07T03:00:00+01:00;2024-03-07T04:00:00+01:00;34.905;29.339;19.539;32.024;31.24;30.877;28.653;27.68;27.496;29.75;27.81;26.987;29.545;;29.613;27.585;30.505;32.935;24.507;32.053;29.848;23.145;13.678;12.61;17.638
PM2.5;uur;�g/m�;2024-03-07T04:00:00+01:00;2024-03-07T05:00:00+01:00;31.024;29.388;17.775;35.944;27.82;30.299;22.479;27.44;27.085;33.465;33.553;29.643;30.946;;25.546;31.936;26.066;34.66;24.605;33.288;27.33;22.244;15.658;9.827;16.501
PM2.5;uur;�g/m�;2024-03-07T05:00:00+01:00;2024-03-07T06:00:00+01:00;28.614;27.692;19.49;38.316;24.801;32.602;36.032;27.52;30.681;28.751;24.684;25.282;29.045;;26.605;29.241;31.171;35.493;24.556;33.837;33.494;20.44;17.157;10.944;12.522
PM2.5;uur;�g/m�;2024-03-07T06:00:00+01:00;2024-03-07T07:00:00+01:00;39.09;33.759;26.203;33.337;29.907;32.749;24.213;30.37;30.446;34.376;30.858;32.132;33.014;;26.526;26.35;27.202;31.073;30.593;38.316;30.946;15.031;13.208;18.647;22.518
PM2.5;uur;�g/m�;2024-03-07T07:00:00+01:00;2024-03-07T08:00:00+01:00;33.249;27.683;26.957;39.002;28.643;35.954;32.955;35.52;31.73;32.926;29.78;30.652;34.993;;27.506;37.708;28.947;34.827;29.349;32.191;30.211;19.402;20.235;24.586;25.605
PM2.5;uur;�g/m�;2024-03-07T08:00:00+01:00;2024-03-07T09:00:00+01:00;29.554;26.35;22.342;35.16;29.75;34.699;28.29;29.53;34.102;34.16;29.878;31.377;35.082;;23.459;32.759;30.466;39.933;25.938;35.229;24.125;15.658;19.48;26.075;23.371
PM2.5;uur;�g/m�;2024-03-07T09:00:00+01:00;2024-03-07T10:00:00+01:00;29.956;22.841;23.802;40.53;31.789;34.013;31.387;26.5;30.515;32.024;31.171;30.956;38.492;;26.673;31.505;27.771;39.56;23.606;30.917;23.126;9.121;25.184;22.92;24.302
PM2.5;uur;�g/m�;2024-03-07T10:00:00+01:00;2024-03-07T11:00:00+01:00;24.713;24.507;23.527;28.075;22.557;29.584;18.892;17.81;24.684;22.743;23.126;25.086;28.8;;16.128;23.233;21.019;27.732;18.98;22.655;12.62;21.45;21.46;20.078;20.999
PM2.5;uur;�g/m�;2024-03-07T11:00:00+01:00;2024-03-07T12:00:00+01:00;19.745;18.01;21.156;34.464;20.499;23.968;29.78;18.24;18.02;19.901;19.284;18.902;21.558;;;19.392;19.509;31.505;18.647;15.638;26.428;13.806;18.196;19.323;18.206
PM2.5;uur;�g/m�;2024-03-07T12:00:00+01:00;2024-03-07T13:00:00+01:00;15.962;19.833;20.039;28.467;21.92;20.244;21.675;20.84;19.078;16.873;22.283;16.579;22.626;;;25.321;18.706;4.682;18.039;22.606;18.177;15.932;16.932;17.736;20.803
PM2.5;uur;�g/m�;2024-03-07T13:00:00+01:00;2024-03-07T14:00:00+01:00;17.471;16.011;17.304;28.222;25.399;24.243;;19.26;21.979;15.344;16.883;14.668;19.127;;;24.527;15.795;29.339;19.039;21.607;13.698;13.551;10.288;17.089;13.698
PM2.5;uur;�g/m�;2024-03-07T14:00:00+01:00;2024-03-07T15:00:00+01:00;18.774;15.746;21.126;25.38;20.881;25.536;;17.88;19.441;18.255;12.179;17.059;19.068;;13.58;25.86;20.107;26.84;19.392;13.688;17.491;14.56;14.668;17.402;16.618
PM2.5;uur;�g/m�;2024-03-07T15:00:00+01:00;2024-03-07T16:00:00+01:00;22.547;14.874;17.01;27.967;13.012;22.714;14.404;17.66;;19.46;13.522;19.705;24.948;;9.964;26.703;17.432;25.399;9.807;16.413;18.294;12.042;10.895;14.58;19.47
PM2.5;uur;�g/m�;2024-03-07T16:00:00+01:00;2024-03-07T17:00:00+01:00;19.166;10.523;10.513;25.468;18.314;17.138;19.784;18.77;7.405;15.305;17.412;16.266;14.786;;8.451;15.815;20.362;17.04;18.382;22.753;18.363;21.812;14.443;14.433;17.745
PM2.5;uur;�g/m�;2024-03-07T17:00:00+01:00;2024-03-07T18:00:00+01:00;13.473;15.687;6.502;25.076;15.727;23.567;25.948;13.7;16.511;12.071;8.033;19.519;13.1;5.086;10.915;15.501;14.374;20.989;20.764;22.694;18.647;18.177;11.473;16.001;19.745
PM2.5;uur;�g/m�;2024-03-07T18:00:00+01:00;2024-03-07T19:00:00+01:00;11.679;8.172;3.754;20.783;17.804;23.655;19.402;8.456;13.345;19.637;7.653;19.147;14.178;15.011;16.138;7.009;19.088;23.733;18.961;25.791;17.981;14.933;16.54;13.776;24.125
PM2.5;uur;�g/m�;2024-03-07T19:00:00+01:00;2024-03-07T20:00:00+01:00;18.304;13.09;7.283;14.247;12.306;22.302;7.891;19.5;20.323;19.176;8.759;22.283;16.177;14.972;20.744;21.92;20.636;21.195;14.541;26.448;20.264;14.149;18.706;15.433;16.109
PM2.5;uur;�g/m�;2024-03-07T20:00:00+01:00;2024-03-07T21:00:00+01:00;24.115;14.178;8.457;8.749;9.327;18.157;20.048;23.33;16.226;20.519;13.13;18.745;18.039;18.069;18.823;28.202;21.538;27.771;13.306;26.565;28.839;19.294;17.716;17.971;22.214
PM2.5;uur;�g/m�;2024-03-07T21:00:00+01:00;2024-03-07T22:00:00+01:00;24.694;16.452;8.788;24.066;14.315;18.97;31.456;25.4;19.901;22.753;17.246;21.548;26.036;17.118;9.778;27.918;24.684;30.231;17.54;23.292;26.987;17.559;19.862;17.069;19.607
PM2.5;uur;�g/m�;2024-03-07T22:00:00+01:00;2024-03-07T23:00:00+01:00;24.762;11.395;9.17;29.447;22.332;27.095;30.26;27.8;14.913;24.076;18.647;25.821;23.449;15.433;17.53;27.82;24.566;26.781;19.019;26.428;28.035;18.412;15.354;18.951;23.527
PM2.5;uur;�g/m�;2024-03-07T23:00:00+01:00;2024-03-08T00:00:00+01:00;22.93;15.335;10.934;32.23;26.203;25.752;32.524;22.43;16.854;24.213;19.402;23.645;23.204;18.431;21.577;29.858;22.312;22.283;24.096;19.451;28.496;19.901;17.883;15.991;17.873
PM2.5;uur;�g/m�;2024-03-08T00:00:00+01:00;2024-03-08T01:00:00+01:00;24.037;14.012;18.627;29.956;24.997;30.24;25.242;25.36;15.599;21.724;23.057;26.82;23.351;18.304;19.705;29.202;25.478;28.565;22.469;35.611;26.575;21.391;16.824;18.931;20.293
PM2.5;uur;�g/m�;2024-03-08T01:00:00+01:00;2024-03-08T02:00:00+01:00;18.676;18.696;14.443;32.632;23.949;27.124;27.781;22.77;19.392;22.753;18.725;23.929;22.195;16.295;22.822;30.877;27.908;30.182;22.087;20.372;26.448;21.999;25.585;25.095;25.625
PM2.5;uur;�g/m�;2024-03-08T02:00:00+01:00;2024-03-08T03:00:00+01:00;19.696;12.336;20.519;28.496;24.458;31.142;30.564;22.24;19.862;29.515;22.596;21.509;20.921;21.793;22.479;27.947;25.056;25.781;22.116;27.683;21.793;21.264;26.83;28.29;30.368
PM2.5;uur;�g/m�;2024-03-08T03:00:00+01:00;2024-03-08T04:00:00+01:00;21.009;24.468;15.736;25.154;24.821;27.496;23.096;23.65;20.068;26.663;25.35;19.304;20.587;18;19.274;29.819;24.047;25.487;24.988;24.703;22.077;24.027;25.037;24.507;27.928
PM2.5;uur;�g/m�;2024-03-08T04:00:00+01:00;2024-03-08T05:00:00+01:00;24.635;19.206;17.393;28.378;22.812;26.301;28.584;18.08;16.981;23.086;21.724;21.45;23.175;21.665;19.931;25.076;26.262;23.361;15.864;25.409;23.733;23.449;23.439;26.418;24.498
PM2.5;uur;�g/m�;2024-03-08T05:00:00+01:00;2024-03-08T06:00:00+01:00;28.114;19.402;13.786;25.664;17.432;27.32;22.675;20.75;16.128;21.783;17.863;23.763;30.505;19.764;25.174;30.877;20.47;26.213;19.578;30.025;26.556;20.676;26.967;26.203;30.681
PM2.5;uur;�g/m�;2024-03-08T06:00:00+01:00;2024-03-08T07:00:00+01:00;29.878;20.127;18.343;30.985;24.468;27.536;23.537;27.44;16.805;26.213;19.029;25.203;24.331;24.223;22.195;27.075;26.173;30.672;17.647;28.643;24.586;19.529;21.489;23.439;22.332
PM2.5;uur;�g/m�;2024-03-08T07:00:00+01:00;2024-03-08T08:00:00+01:00;23.537;14.56;17.785;30.701;26.899;31.348;22.42;21.68;18.137;25.84;28.721;29.055;20.274;24.262;21.146;29.456;26.281;27.251;20.352;32.651;19.421;24.507;25.634;21.009;26.33
PM2.5;uur;�g/m�;2024-03-08T08:00:00+01:00;2024-03-08T09:00:00+01:00;28.623;24.85;19.147;31.162;21.283;27.732;26.948;25.79;20.186;22.949;20.254;22.685;25.203;26.213;22.263;31.75;27.104;26.781;31.044;31.446;23.204;26.066;27.065;24.997;25.037
PM2.5;uur;�g/m�;2024-03-08T09:00:00+01:00;2024-03-08T10:00:00+01:00;26.497;19.97;26.85;35.797;23.812;27.467;22.822;27.39;22.479;26.712;21.42;28.516;23.772;19.196;21.891;30.172;32.651;36.444;33.308;31.142;22.322;24.086;23.694;20.411;25.458
PM2.5;uur;�g/m�;2024-03-08T10:00:00+01:00;2024-03-08T11:00:00+01:00;21.058;15.452;18.137;32.543;22.812;38.169;21.92;25.7;23.919;23.763;22.097;26.134;23.567;23.89;20.46;39.678;29.711;34.464;27.692;29.28;10.68;19.97;21.646;18.97;23.743
PM2.5;uur;�g/m�;2024-03-08T11:00:00+01:00;2024-03-08T12:00:00+01:00;;20.636;20.186;31.426;16.54;29.309;25.968;20.18;18.774;25.37;18.353;23.086;23.077;20.509;20.666;38.943;31.171;38.904;24.125;19.872;20.333;27.006;21.597;25.723;29.946
PM2.5;uur;�g/m�;2024-03-08T12:00:00+01:00;2024-03-08T13:00:00+01:00;;12.826;15.981;20.862;14.07;22.498;26.967;17.64;19.372;21.959;20.911;13.394;23.086;20.303;26.399;25.87;24.37;33.68;22.93;26.507;20.587;20.176;25.693;23.39;28.516
PM2.5;uur;�g/m�;2024-03-08T13:00:00+01:00;2024-03-08T14:00:00+01:00;;9.847;10.111;17.765;14.355;19.862;18.784;15.19;16.638;18.784;17.608;29.858;21.773;25.076;15.099;19.754;14.786;32.622;16.148;25.438;28.996;12.963;22.861;24.664;26.124
PM2.5;uur;�g/m�;2024-03-08T14:00:00+01:00;2024-03-08T15:00:00+01:00;8.798;12.718;12.287;14.874;12.003;19.137;13.13;20.32;19.941;18.794;15.687;29.26;22.449;14.531;11.013;22.018;21.479;22.567;17.696;23.135;14.443;15.825;20.587;26.497;26.477
PM2.5;uur;�g/m�;2024-03-08T15:00:00+01:00;2024-03-08T16:00:00+01:00;19.039;16.001;9.631;16.246;15.001;13.678;12.943;18.76;11.895;14.903;9.337;19.754;18;8.818;16.452;21.665;16.52;31.603;14.168;21.969;18.226;19.715;18.441;22.606;22.351
PM2.5;uur;�g/m�;2024-03-08T16:00:00+01:00;2024-03-08T17:00:00+01:00;14.766;18.392;7.863;17.05;13.335;12.159;10.611;18.99;8.555;16.824;11.826;14.815;20.548;19.862;9.866;22.538;15.687;24.684;15.991;30.074;16.256;16.952;19.059;15.158;18.921
PM2.5;uur;�g/m�;2024-03-08T17:00:00+01:00;2024-03-08T18:00:00+01:00;13.816;12.679;7.574;17.883;12.983;14.521;7.396;14.07;12.091;20.264;20.44;17.5;23.194;22.606;14.815;21.656;17.559;24.4;13.433;20.627;19.99;12.806;18.128;11.709;16.207
