Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;�g/m�;2024-04-04T21:00:00+01:00;2024-04-04T22:00:00+01:00;10.533;3.624;0.444;13.051;9.239;12.61;12.346;8.423;4.422;10.621;6.907;4.008;11.748;15.501;11.209;15.952;10.729;14.668;9.249;14.854;5.898;6.745;2.307;5.685;0.155
PM2.5;uur;�g/m�;2024-04-04T22:00:00+01:00;2024-04-04T23:00:00+01:00;13.933;3.881;2.925;10.454;9.974;10.876;8.71;10.16;8.088;10.758;8.499;8.157;14.276;18.118;8.268;15.109;12.708;;6.393;9.641;5.99;4.473;3.185;10.65;2.673
PM2.5;uur;�g/m�;2024-04-04T23:00:00+01:00;2024-04-05T00:00:00+01:00;8.489;4.702;3.914;8.256;7.726;10.836;19;6.629;12.179;10.248;9.386;6.113;9.092;10.297;4.868;10.395;13.727;;7.384;12.943;4.76;3.191;4.492;14.903;6.156
PM2.5;uur;�g/m�;2024-04-05T00:00:00+01:00;2024-04-05T01:00:00+01:00;7.024;7.741;3.967;7.665;5.828;10.974;0.749;5.262;8.36;8.675;7.065;9.445;9.631;17.236;6.37;8.028;19.117;16.716;8.72;8.35;7.999;4.826;10.925;14.786;9.553
PM2.5;uur;�g/m�;2024-04-05T01:00:00+01:00;2024-04-05T02:00:00+01:00;7.715;7.552;4.056;7.164;3.403;11.601;1.147;10.32;7.161;5.785;7.984;5.525;7.822;10.072;7.285;10.356;12.816;10.121;10.121;15.874;10.748;4.598;11.748;10.141;6.569
PM2.5;uur;�g/m�;2024-04-05T02:00:00+01:00;2024-04-05T03:00:00+01:00;6.6;6.597;4.609;6.288;6.819;9.876;8.026;6.68;4.723;3.267;5.336;2.959;6.759;11.16;5.718;8.006;9.798;13.11;7.948;9.533;10.719;4.728;11.983;12.385;9.641
PM2.5;uur;�g/m�;2024-04-05T03:00:00+01:00;2024-04-05T04:00:00+01:00;11.728;3.497;1.62;11.17;4.435;9.749;5.487;9.55;6.236;7.819;8.429;11.885;11.856;11.091;7.174;7.378;12.493;-1.993;6.576;10.748;7.084;5.228;11.62;10.013;6.978
PM2.5;uur;�g/m�;2024-04-05T04:00:00+01:00;2024-04-05T05:00:00+01:00;7.791;3.86;0.878;9.621;3.775;5.865;7.321;6.283;6.811;5.258;11.091;10.611;9.494;7.192;7.035;11.179;14.776;;7.136;13.884;8.088;5.775;7.331;5.849;10.141
PM2.5;uur;�g/m�;2024-04-05T05:00:00+01:00;2024-04-05T06:00:00+01:00;5.343;2.194;0.985;8.663;3.337;5.738;12.287;1.787;4.877;3.811;7.803;5.315;8.788;5.888;3.378;14.727;7.181;5.907;4.552;11.797;4.708;6.439;4.984;13.159;5.635
PM2.5;uur;�g/m�;2024-04-05T06:00:00+01:00;2024-04-05T07:00:00+01:00;6.455;1.821;1.05;7.012;3.114;7.223;12.355;1.855;1.902;2.519;9.092;6.091;7.255;7.084;5.289;6.452;8.213;8.916;1.944;7.911;8.059;3.763;2.627;8.478;5.898
PM2.5;uur;�g/m�;2024-04-05T07:00:00+01:00;2024-04-05T08:00:00+01:00;5.125;0.738;3.236;6.528;5.601;6.124;6.441;2.885;-0.026;4.158;7.333;6.24;7.682;10.141;5.098;8.749;12.169;9.69;1.644;6.313;6.364;4.11;1.782;6.268;4.24
PM2.5;uur;�g/m�;2024-04-05T08:00:00+01:00;2024-04-05T09:00:00+01:00;3.914;0.862;1.305;5.113;3.332;4.785;16.07;1.565;5.372;3.859;7.096;4.215;6.034;11.728;3.296;9.131;10.16;12.885;2.043;7.64;5.421;9.523;4.272;9.611;11.65
PM2.5;uur;�g/m�;2024-04-05T09:00:00+01:00;2024-04-05T10:00:00+01:00;8.116;0.888;-0.615;3.531;7.808;8.025;-2.935;4.008;3.03;1.504;5.549;6.457;6.941;;3.214;5.618;5.232;6.224;1.868;10.552;2.726;6.311;8.739;17.638;11.199
PM2.5;uur;�g/m�;2024-04-05T10:00:00+01:00;2024-04-05T11:00:00+01:00;4.447;0.357;-0.782;2.033;5.588;4.121;5.253;4.776;1.611;-0.229;3.829;2.697;6.066;;4.159;10.16;6.817;8.837;3.14;8.013;3.843;4.507;6.099;8.093;5.909
PM2.5;uur;�g/m�;2024-04-05T11:00:00+01:00;2024-04-05T12:00:00+01:00;4.209;2.06;4.609;5.257;6.221;2.615;3.727;1.89;1.043;1.072;3.433;1.471;5.317;4.363;1.644;8.149;4.043;10.16;3.326;11.424;6.862;4.951;3.707;6.539;0.078
PM2.5;uur;�g/m�;2024-04-05T12:00:00+01:00;2024-04-05T13:00:00+01:00;3.575;2.047;3.231;4.177;4.799;4.899;6.217;2.617;1.188;4.756;2.741;2.413;5.406;7.091;-1.195;7.884;1.099;7.232;1.51;8.294;4.585;3.026;4.562;10.719;0.269
PM2.5;uur;�g/m�;2024-04-05T13:00:00+01:00;2024-04-05T14:00:00+01:00;-0.088;2.272;1.315;3.925;5.146;4.585;1.946;3.707;5.116;3.292;6.997;5.898;5.748;8.847;-1.312;10.876;5.854;5.043;-0.057;10.974;1.06;-1.063;7.538;7.561;3.83
PM2.5;uur;�g/m�;2024-04-05T14:00:00+01:00;2024-04-05T15:00:00+01:00;2.685;1.62;1.203;2.464;5.059;4.31;1.068;2.467;3.397;2.812;9.582;3.284;11.552;8.343;3.951;8.642;6.202;20.921;4.08;8.109;1.403;-2.74;3.938;9.915;0.891
PM2.5;uur;�g/m�;2024-04-05T15:00:00+01:00;2024-04-05T16:00:00+01:00;6.534;-0.793;0.332;6.482;5.226;7.764;4.717;3.372;2.609;2.001;8.376;4.26;6.86;9.141;5.762;7.443;4.207;15.55;3.555;7.905;4.036;-1.366;1.355;7.191;2.439
PM2.5;uur;�g/m�;2024-04-05T16:00:00+01:00;2024-04-05T17:00:00+01:00;5.969;2.252;-0.848;4.706;3.717;6.415;6.856;2.616;5.036;2.438;4.654;4.912;5.729;8.653;4.678;7.258;4.186;15.825;3.662;9.033;2.715;-0.368;3.717;4.562;7.353
PM2.5;uur;�g/m�;2024-04-05T17:00:00+01:00;2024-04-05T18:00:00+01:00;4.693;3.67;-0.836;5.106;1.717;5.23;4.54;1.562;3.452;3.194;7.83;1.375;9.562;9.317;2.767;7.05;6.655;8.423;4.891;12.385;2.335;1.855;6.661;2.239;3.793
PM2.5;uur;�g/m�;2024-04-05T18:00:00+01:00;2024-04-05T19:00:00+01:00;3.795;1.992;1.75;6.541;4.045;3.585;1.299;4.12;2.964;5.096;6.455;-1.351;11.219;14.364;2.51;6.493;7.524;6.855;4.417;9.7;0.143;0.355;7.311;2.03;1.837
PM2.5;uur;�g/m�;2024-04-05T19:00:00+01:00;2024-04-05T20:00:00+01:00;6.626;2.982;0.907;2.956;3.87;4.165;1.948;7.773;1.877;5.201;7.485;-1.721;8.429;8.266;7.63;6.93;7.649;2.67;3.385;11.748;-1.394;2.561;11.601;3.462;1.261
PM2.5;uur;�g/m�;2024-04-05T20:00:00+01:00;2024-04-05T21:00:00+01:00;5.099;4.649;-2.734;9.376;4.494;6.251;4.137;5.898;0.071;5.462;4.705;-3.328;7.778;10.758;5.63;7.683;2.886;-1.79;4.428;16.393;6.63;2.749;8.867;3.592;-1.16
PM2.5;uur;�g/m�;2024-04-05T21:00:00+01:00;2024-04-05T22:00:00+01:00;3.305;1.333;0.205;7.867;4.805;14.609;9.984;8.068;5.873;6.278;4.679;-2.449;9.043;9.386;4.422;7.832;6.082;-2.456;2.748;12.022;8.876;7.41;8.074;5.802;-0.227
PM2.5;uur;�g/m�;2024-04-05T22:00:00+01:00;2024-04-05T23:00:00+01:00;3.629;-0.716;1.368;9.072;7.268;7.517;6.275;6.741;4.19;4.191;2.915;0.633;9.317;6.448;6.079;8.476;9.023;2.796;6.368;17.902;8.282;6.257;9.523;4.721;0.665
PM2.5;uur;�g/m�;2024-04-05T23:00:00+01:00;2024-04-06T00:00:00+01:00;4.459;0.645;2.051;6.959;3.877;4.183;4.054;6.469;2.207;4.842;4.371;2.331;10.513;15.207;6.087;9.602;12.003;6.097;8.519;10.562;4.155;6.156;5.117;3.646;-0.966
PM2.5;uur;�g/m�;2024-04-06T00:00:00+01:00;2024-04-06T01:00:00+01:00;5.524;-0.282;2.395;4.781;3.138;5.432;15.776;5.037;2.167;9.2;6.59;7.212;13.208;8.886;7.192;9.758;18.069;15.05;9.141;5.744;2.608;4.353;6.412;6.063;2.216
PM2.5;uur;�g/m�;2024-04-06T01:00:00+01:00;2024-04-06T02:00:00+01:00;5.247;2.49;0.734;4.253;2.179;8.372;;3.428;5.095;6.349;4.165;8.228;7.816;8.216;4.951;11.042;7.507;12.836;4.723;7.328;4.074;1.434;6.578;7.471;2.397
PM2.5;uur;�g/m�;2024-04-06T02:00:00+01:00;2024-04-06T03:00:00+01:00;1.681;1.981;0.536;2.1;0.421;5.001;-1.639;3.985;4.258;2.244;7.233;7.068;5.833;9.043;7.502;11.072;6.635;9.259;1.893;10.542;2.949;6.107;4.943;6.577;1.682
PM2.5;uur;�g/m�;2024-04-06T03:00:00+01:00;2024-04-06T04:00:00+01:00;2.901;-0.123;-0.578;5.21;1.723;2.526;1.973;2.377;5.882;5.883;6.358;3.763;11.542;10.974;6.014;7.049;6.067;6.927;-0.734;9.239;2.651;1.162;4.407;6.967;4.529
PM2.5;uur;�g/m�;2024-04-06T04:00:00+01:00;2024-04-06T05:00:00+01:00;3.417;-0.252;1.598;7.451;1.617;3.79;4.664;3.653;3.136;3.531;5.638;0.84;7.912;8.331;4.925;7.64;3.746;9.131;-1.827;8.2;6.487;-1.686;5.044;7.381;5.803
PM2.5;uur;�g/m�;2024-04-06T05:00:00+01:00;2024-04-06T06:00:00+01:00;2.867;2.262;3.086;5.387;0.356;2.451;2.076;3.699;1.017;5.315;4.762;3.272;4.256;9.17;3.589;8.295;5.996;8.509;0.435;15.237;4.699;-1.96;6.722;5.32;5.821
PM2.5;uur;�g/m�;2024-04-06T06:00:00+01:00;2024-04-06T07:00:00+01:00;3.062;5.381;1.254;5.03;2.392;7.633;2.752;4.434;2.835;5.087;5.14;-0.999;3.354;8.252;5.296;6.536;9.7;7.868;1.887;5.33;2.256;-0.081;9.817;10.562;5.446
PM2.5;uur;�g/m�;2024-04-06T07:00:00+01:00;2024-04-06T08:00:00+01:00;5.263;4.696;0.928;4.854;4.373;7.987;7.792;4.863;7.582;1.169;7.013;5.994;3.918;8.945;4.912;9.151;8.659;12.061;2.312;9.023;4.758;1.923;5.755;9.562;3.678
PM2.5;uur;�g/m�;2024-04-06T08:00:00+01:00;2024-04-06T09:00:00+01:00;3.354;1.572;1.178;3.828;2.869;8.749;4.773;5.017;4.519;5.575;7.431;5.091;7.651;9.415;6.166;7.23;18.48;20.362;4.177;9.533;4.527;4.694;2.366;8.916;5.519
PM2.5;uur;�g/m�;2024-04-06T09:00:00+01:00;2024-04-06T10:00:00+01:00;4.731;-0.162;1.099;4.456;3.931;7.01;4.991;3.411;3.491;3.751;5.075;3.725;7.266;6.93;4.187;5.067;5.111;19.304;5.329;6.64;8.461;2.405;4.438;7.973;6.984
PM2.5;uur;�g/m�;2024-04-06T10:00:00+01:00;2024-04-06T11:00:00+01:00;11.66;4.2;0.967;5.207;4.696;4.77;3.437;1.228;5.428;1.054;7.741;2.112;5.182;9.082;1.492;2.405;7.941;18.676;3.719;9.092;7.43;0.326;2.971;9.229;6.588
PM2.5;uur;�g/m�;2024-04-06T11:00:00+01:00;2024-04-06T12:00:00+01:00;6.236;3;0.345;3.419;2.43;4.223;-0.917;2.909;2.607;6.359;14.609;3.548;3.909;15.903;1.68;2.979;10.376;5.839;1.657;6.203;3.692;7.721;2.129;9.749;2.755
PM2.5;uur;�g/m�;2024-04-06T12:00:00+01:00;2024-04-06T13:00:00+01:00;4.853;0.326;0.087;2.199;1.057;3.923;-0.55;1.215;2.051;4.174;7.694;4.288;6.575;8.393;8.442;5.178;13.786;14.364;1.621;13.326;2.483;7.827;4.217;6.575;5.921
PM2.5;uur;�g/m�;2024-04-06T13:00:00+01:00;2024-04-06T14:00:00+01:00;4.521;6.243;0.554;3.335;0.399;4.153;1.502;0.433;1.534;-0.499;8.539;1.859;4.873;7.059;4.192;6.36;5.314;10.052;1.351;6.178;3.377;3.675;3.34;6.044;4.53
PM2.5;uur;�g/m�;2024-04-06T14:00:00+01:00;2024-04-06T15:00:00+01:00;3.797;4.998;1.764;3.482;-0.288;6.485;6.83;5.41;0.965;-1.237;5.426;1.452;7.098;5.152;3.624;11.062;4.382;5.109;0.107;4.209;1.513;3.914;1.321;4.298;2.464
PM2.5;uur;�g/m�;2024-04-06T15:00:00+01:00;2024-04-06T16:00:00+01:00;1.791;2.101;0.985;0.576;1.17;8.006;5.586;5.047;4.41;0.563;4.681;4.361;5.209;6.799;4.217;8.05;4.05;7.312;0.067;6.549;4.585;3.394;2.564;3.194;0.942
PM2.5;uur;�g/m�;2024-04-06T16:00:00+01:00;2024-04-06T17:00:00+01:00;5.849;1.741;2.527;4.173;0.401;5.853;1.81;4.126;4.539;2.656;3.913;4.929;5.999;5.638;1.399;5.528;4.506;10.503;1.209;7.173;3.918;1.542;4.344;3.795;3.201
PM2.5;uur;�g/m�;2024-04-06T17:00:00+01:00;2024-04-06T18:00:00+01:00;4.155;1.068;2.504;6.361;1.298;7.072;-2.523;5.76;6.165;5.198;0.894;2.073;6.947;5.406;-0.869;5.195;9.866;9.474;5.436;6.592;3.927;-2.22;4.036;7.931;2.792
PM2.5;uur;�g/m�;2024-04-06T18:00:00+01:00;2024-04-06T19:00:00+01:00;2.047;0.973;2.183;5.933;2.156;8.46;-3.024;3.389;4.547;4.248;-2.451;0.584;12.424;5.304;3.85;5.034;7.062;4.593;4.769;4.285;3.618;-0.2;5.535;6.15;4.364
PM2.5;uur;�g/m�;2024-04-06T19:00:00+01:00;2024-04-06T20:00:00+01:00;4.66;0.105;2.182;5.28;1.113;7.546;2.807;2.277;3.014;3.99;-3.088;6.483;12.581;0.434;2.828;9.915;4.241;5.401;3.548;6.107;3.454;1.249;2.644;5.084;2.217
PM2.5;uur;�g/m�;2024-04-06T20:00:00+01:00;2024-04-06T21:00:00+01:00;4.97;-1.19;1.55;14.472;3.663;7.301;4.676;4.037;4.458;9.053;-1.633;6.957;9.425;-3.872;6.783;8.916;6.448;4.03;7.576;17.02;2.853;5.82;2.85;2.944;4.721
PM2.5;uur;�g/m�;2024-04-06T21:00:00+01:00;2024-04-06T22:00:00+01:00;4.363;-2.143;-0.598;5.874;3.983;9.798;10.65;6.701;4.114;7.517;10.317;3.714;7.29;4.37;6.859;6.078;8.876;9.847;8.171;8.617;6.129;3.986;7.065;2.665;3.953
PM2.5;uur;�g/m�;2024-04-06T22:00:00+01:00;2024-04-06T23:00:00+01:00;6.532;-1.958;1.524;6.957;13.286;12.943;7.002;3.203;3.869;7.615;6.084;4.411;9.729;5.623;6.748;10.846;7.528;5.787;5.276;19.215;7.708;8.546;6.458;9.406;2.823
PM2.5;uur;�g/m�;2024-04-06T23:00:00+01:00;2024-04-07T00:00:00+01:00;4.697;1.988;1.48;6.975;13.522;15.011;5.633;5.218;3.941;5.976;9.19;6.895;11.689;8.469;7.593;13.345;7.851;10.386;5.214;18.921;6.928;8.047;5.734;10.905;1.395
PM2.5;uur;�g/m�;2024-04-07T00:00:00+01:00;2024-04-07T01:00:00+01:00;4.369;1.546;1.064;9.896;11.189;8.867;5.781;7.257;3.58;;7.388;6.949;6.413;6.668;9.18;10.444;9.102;9.494;5.955;13.384;7.899;;11.473;9.905;4.089
PM2.5;uur;�g/m�;2024-04-07T01:00:00+01:00;2024-04-07T02:00:00+01:00;5.055;6.555;2.626;6.751;7.541;8.328;7.976;7.372;-0.007;;5.557;3.274;5.875;4.116;5.907;11.542;6.314;9.484;5.578;13.237;9.817;;7.09;9.896;2.684
PM2.5;uur;�g/m�;2024-04-07T02:00:00+01:00;2024-04-07T03:00:00+01:00;8.366;6.116;2.967;3.586;3.477;6.487;2.398;7.979;-2.929;;0.11;1.084;5.918;2.804;2.792;8.12;3.315;9.151;5.616;10.454;7.51;;7.538;8.184;1.213
PM2.5;uur;�g/m�;2024-04-07T03:00:00+01:00;2024-04-07T04:00:00+01:00;4.76;6.128;2.527;0.057;0.375;4.361;-1.731;6.411;-2.485;;4.692;-0.007;5.782;4.089;-0.188;4.321;6.334;7.508;5.12;7.335;1.365;;4.263;3.15;1.099
PM2.5;uur;�g/m�;2024-04-07T04:00:00+01:00;2024-04-07T05:00:00+01:00;1.841;3.314;2.621;-0.71;-1.139;2.757;8.42;3.826;-3.087;;4.234;-4.625;2.753;5.221;-1.615;0.631;3.802;3.023;2.605;5.461;-1.835;;2.028;0.125;-1.872
PM2.5;uur;�g/m�;2024-04-07T05:00:00+01:00;2024-04-07T06:00:00+01:00;3.487;-0.61;0.284;0.064;-1.182;2.382;3.833;1.562;-4.836;;1.448;;2.867;1.911;-0.204;11.052;-1.51;1.526;1.314;5.295;-0.593;;3.403;2.955;-3.952
PM2.5;uur;�g/m�;2024-04-07T06:00:00+01:00;2024-04-07T07:00:00+01:00;3.068;1.277;-0.862;-2.413;1.174;0.577;-2.564;-0.682;0.366;;1.525;-4.648;0.273;0.541;0.031;6.959;0.276;2.819;0.114;4.042;-1.07;;5.241;3.513;-2.682
PM2.5;uur;�g/m�;2024-04-07T07:00:00+01:00;2024-04-07T08:00:00+01:00;1.455;-0.086;0.158;2.651;1.853;0.516;1.646;-0.061;0.508;;4.408;-0.416;3.867;3.097;-1.399;4.88;5.534;8.29;-0.326;6.252;-0.693;;4.747;3.033;-1.645
PM2.5;uur;�g/m�;2024-04-07T08:00:00+01:00;2024-04-07T09:00:00+01:00;1.851;-1.138;3.029;0.626;1.967;1.552;1.765;1.391;-0.739;;3.335;7.814;7.272;7.666;-2.342;3.556;12.806;7.591;0.319;6.264;-1.217;;7.01;4.101;8.489
PM2.5;uur;�g/m�;2024-04-07T09:00:00+01:00;2024-04-07T10:00:00+01:00;3.089;5.461;0.404;9.21;0.963;2.273;-0.462;4.228;-0.576;;10.582;10.307;5.883;7.775;1.221;5.674;19.402;14.031;3.518;8.041;2.739;;4.399;5.125;7.579
PM2.5;uur;�g/m�;2024-04-07T10:00:00+01:00;2024-04-07T11:00:00+01:00;1.438;4.756;-0.741;6.791;1.263;2.101;0.47;3.375;-1.596;;7.06;8.248;4.832;6.89;2.259;7.996;12.12;14.6;2.94;5.257;4.007;;2.469;5.358;5.907
PM2.5;uur;�g/m�;2024-04-07T11:00:00+01:00;2024-04-07T12:00:00+01:00;-1.138;2.059;0.664;2.149;3.249;2.957;1.991;1.313;0.873;;6.461;7.021;3.168;3.514;-0.207;6.354;9.151;11.66;3.715;3.293;4.228;;5.415;5.478;4.578
PM2.5;uur;�g/m�;2024-04-07T12:00:00+01:00;2024-04-07T13:00:00+01:00;2.484;3;-0.367;0.361;2.466;1.118;4.671;0.195;2.687;;4.351;2.935;6.243;4.329;0.158;4.45;7.008;13.433;3.14;4.995;8.041;;4.266;4.635;4.258
PM2.5;uur;�g/m�;2024-04-07T13:00:00+01:00;2024-04-07T14:00:00+01:00;4.625;4.119;1.88;3.977;1.542;0.092;6.642;0.7;2.33;;2.571;-0.612;4.541;6.927;1.442;7.613;3.58;16.618;-0.293;6.179;5.121;;1.202;14.051;1.555
PM2.5;uur;�g/m�;2024-04-07T14:00:00+01:00;2024-04-07T15:00:00+01:00;3.116;3.588;0.335;5.724;2.517;0.326;3.231;0.862;1.167;;5.497;-0.752;2.532;4.584;-0.802;4.965;2.565;4.319;-0.821;7.667;5.401;;2.255;10.19;3.639
PM2.5;uur;�g/m�;2024-04-07T15:00:00+01:00;2024-04-07T16:00:00+01:00;0.081;0.298;0.001;4.274;0.192;0.382;-0.223;0.683;-1.076;;4.783;-1.157;9.082;3.88;-3.383;4.479;2.745;4.008;-1.37;9.729;2.827;;4.405;6.06;3.914
PM2.5;uur;�g/m�;2024-04-07T16:00:00+01:00;2024-04-07T17:00:00+01:00;-2.062;1.928;-0.737;4.331;-2.565;0.856;-1.89;-0.494;-0.549;;5.138;-1.104;5.675;6.741;-2.314;7.821;1.588;1.52;-0.21;7.762;-1.126;;2.403;2.755;1.016
PM2.5;uur;�g/m�;2024-04-07T17:00:00+01:00;2024-04-07T18:00:00+01:00;-2.121;3.113;-1.565;3.828;-1.332;3.736;0.252;-3.27;-0.93;;4.807;0.802;2.93;7.224;-0.617;9.268;3.496;0.864;1.794;8.505;-1.403;;1.545;0.535;-2.951
PM2.5;uur;�g/m�;2024-04-07T18:00:00+01:00;2024-04-07T19:00:00+01:00;-1.464;1.415;2.228;2.556;1.125;3.329;0.56;-3.136;1.528;;3.363;1.402;3.711;7.014;-1.047;9.67;2.705;4.201;2.628;5.059;2.876;;8.353;-1.657;-2.74
PM2.5;uur;�g/m�;2024-04-07T19:00:00+01:00;2024-04-07T20:00:00+01:00;-1.974;1.173;2.773;4.683;-1.018;0.244;0.107;0.173;0.976;;3.669;-1.82;7.372;4.797;0.95;6.024;3.577;-0;0.984;5.243;2.679;;8.788;-3.659;-3.47
PM2.5;uur;�g/m�;2024-04-07T20:00:00+01:00;2024-04-07T21:00:00+01:00;0.183;1.815;0.65;4.266;-0.965;1.971;1.765;;-0.292;;4.408;-3.088;9.161;3.801;1.419;7.466;6.463;;2.092;6.601;1.454;;4.153;6.408;-1.936
PM2.5;uur;�g/m�;2024-04-07T21:00:00+01:00;2024-04-07T22:00:00+01:00;1.103;1.59;0.98;8.082;-1.019;4.446;1.657;5.374;4.13;;5.857;0.986;13.081;6.082;1.75;8.523;4.135;;1.977;3.394;1.541;;3.996;5.527;0.466
PM2.5;uur;�g/m�;2024-04-07T22:00:00+01:00;2024-04-07T23:00:00+01:00;3.122;1.209;1.529;6.183;-2.498;3.887;0.494;4.912;4.526;;7.3;4.862;13.492;7.64;3.585;5.895;-1.48;;0.284;16.119;0.325;;4.772;4.607;2.951
PM2.5;uur;�g/m�;2024-04-07T23:00:00+01:00;2024-04-08T00:00:00+01:00;3.29;1.77;1.097;2.247;-0.043;3.035;2.115;3.215;2.893;;7.706;2.456;8.837;7.174;3.89;4.665;-2.799;;0.861;6.589;2.249;;3.766;5.236;2.631
PM2.5;uur;�g/m�;2024-04-08T00:00:00+01:00;2024-04-08T01:00:00+01:00;2.052;-0.018;-0.099;2.054;-0.77;4.096;10.18;0.324;1.288;;6.163;9.553;18.177;7.509;3.514;9.435;7.658;;1.669;11.248;0.589;-0.354;3.922;3.747;2.759
PM2.5;uur;�g/m�;2024-04-08T01:00:00+01:00;2024-04-08T02:00:00+01:00;9.572;-1.4;1.903;3.594;-1.576;2.941;4.178;-0.089;3.533;;5.899;7.241;7.073;6.584;5.891;8.078;5.531;;-0.373;9.494;1.968;-0.642;3.374;3.778;0.781
PM2.5;uur;�g/m�;2024-04-08T02:00:00+01:00;2024-04-08T03:00:00+01:00;8.886;0.225;0.569;3.31;-2.176;1.545;7.173;2.317;7.102;;8.896;5.421;6.281;5.606;4.397;11.091;12.826;;1.763;5.879;4.265;1.868;4.205;6.43;-0.773
PM2.5;uur;�g/m�;2024-04-08T03:00:00+01:00;2024-04-08T04:00:00+01:00;10.278;0.694;0.796;7.376;-3.171;7.279;4.558;2.078;6.942;;6.383;2.887;12.385;7.056;1.697;6.805;12.355;;2.58;7.153;6.161;1.241;2.993;8.974;0.613
PM2.5;uur;�g/m�;2024-04-08T04:00:00+01:00;2024-04-08T05:00:00+01:00;6.239;4.511;0.576;5.575;0.304;6.295;7.801;2.806;7.049;;5.728;6.063;9.925;10.719;1.7;6.864;3.702;;2.929;5.546;5.844;-0.34;4.331;11.268;0.039
PM2.5;uur;�g/m�;2024-04-08T05:00:00+01:00;2024-04-08T06:00:00+01:00;3.57;2.68;-0.318;16.011;4.931;6.942;0.075;2.662;4.498;;4.13;4.202;11.434;8.225;1.623;8.153;1.79;;2.272;7.714;7.603;0.627;5.255;6.356;-0.804
PM2.5;uur;�g/m�;2024-04-08T06:00:00+01:00;2024-04-08T07:00:00+01:00;2.897;4.672;-0.743;11.728;5.379;7.502;-2.594;1.201;3.647;;4.882;12.973;11.826;3.939;0.686;8.379;11.346;;2.092;7.346;3.131;2.19;5.027;4.447;-2.021
PM2.5;uur;�g/m�;2024-04-08T07:00:00+01:00;2024-04-08T08:00:00+01:00;5.11;4.796;0.887;9.288;7.835;6.807;3.264;5.083;8.739;;8.584;14.639;10.562;14.913;2.637;6.842;7.898;8.847;6.626;14.629;4.631;1.473;3.947;6.383;-1.336
PM2.5;uur;�g/m�;2024-04-08T08:00:00+01:00;2024-04-08T09:00:00+01:00;8.53;3.324;2.4;5.976;5.193;3.632;13.188;7.843;11.14;;11.571;20.578;11.865;11.826;4.813;11.326;11.336;15.325;4.527;11.552;9.288;0.817;5.1;9.494;6.274
PM2.5;uur;�g/m�;2024-04-08T09:00:00+01:00;2024-04-08T10:00:00+01:00;12.943;2.489;3.203;2.55;3.078;2.853;10.846;10.42;6.581;;12.12;15.031;10.895;12.022;2.442;10.876;12.649;20.382;1.195;6.474;8.386;3.69;6.996;7.921;6.92
PM2.5;uur;�g/m�;2024-04-08T10:00:00+01:00;2024-04-08T11:00:00+01:00;15.384;2.939;1.582;5.905;2.295;2.843;11.366;6.985;4.104;;9.494;8.541;10.307;11.032;0.624;9.582;;25.174;1.458;6.388;5.803;2.816;5.879;9.641;15.874
PM2.5;uur;�g/m�;2024-04-08T11:00:00+01:00;2024-04-08T12:00:00+01:00;5.643;5.646;1.161;4.778;2.298;3.74;2.294;4.547;6.628;;7.855;12.6;6.756;13.355;2.404;7.548;;17.51;3.144;10.062;9.298;0.953;5.847;14.952;9.278
PM2.5;uur;�g/m�;2024-04-08T12:00:00+01:00;2024-04-08T13:00:00+01:00;3.706;5.119;4.078;4.006;1.558;2.479;-3.445;6.806;3.888;;6.366;6.482;5.368;14.237;5.1;11.081;11.562;;4.753;12.836;5.464;1.477;8.687;14.413;7.887
PM2.5;uur;�g/m�;2024-04-08T13:00:00+01:00;2024-04-08T14:00:00+01:00;5.389;4.896;1.992;4.39;1.566;0.878;-1.245;4.734;1.462;;11.914;3.885;10.787;10.376;3.907;9.043;9.778;;6.691;10.523;2.183;3.051;6.277;9.425;5.343
PM2.5;uur;�g/m�;2024-04-08T14:00:00+01:00;2024-04-08T15:00:00+01:00;5.47;5.916;1.326;4.347;3.185;2.467;-2.087;2.761;0.483;;11.091;2.408;8.382;4.709;2.873;8.552;8.649;10.405;6.194;19.362;5.681;9.758;5.558;5.107;6.162
PM2.5;uur;�g/m�;2024-04-08T15:00:00+01:00;2024-04-08T16:00:00+01:00;4.891;6.909;10.484;4.955;4.058;6.429;1.869;2.719;1.533;;11.326;0.143;7.884;-1.303;13.58;8.662;8.72;10.121;6.635;9.19;2.962;9.043;4.809;1.067;4.478
PM2.5;uur;�g/m�;2024-04-08T16:00:00+01:00;2024-04-08T17:00:00+01:00;3.883;5.305;7.743;4.898;4.895;6.947;8.886;4.449;0.845;;5.368;-2.07;5.023;13.296;8.053;8.127;9.621;7.933;9.239;11.356;7.742;10.964;2.592;1.332;6.127
PM2.5;uur;�g/m�;2024-04-08T17:00:00+01:00;2024-04-08T18:00:00+01:00;4.823;13.473;8.233;4.955;3.441;11.748;6.166;9.385;-2.21;;0.839;0.032;6.162;16.942;3.98;8.72;8.348;10.18;6.529;17.295;10.778;9.249;4.925;9.994;4.56
